iter	RMSE
0	1.026229306
1	1.013115107
2	1.000244785
3	0.9892190803
4	0.9772850905
5	0.966456568
6	0.954528027
7	0.9427507519
8	0.9331501214
9	0.9235224506
10	0.9131484838
11	0.9014129433
12	0.8922149084
13	0.8826435554
14	0.8752615572
15	0.8649988035
16	0.8560932305
17	0.8471699417
18	0.8382932406
19	0.8313510143
20	0.8217611804
21	0.813426155
22	0.8063419104
23	0.797464884
24	0.789856727
25	0.7810626483
26	0.7728631522
27	0.7636783443
28	0.7552995716
29	0.746243019
30	0.7382272284
31	0.7302531074
32	0.7228042295
33	0.7143288451
34	0.7069852219
35	0.7016761025
36	0.693379832
37	0.686695135
38	0.6790192679
39	0.671628613
40	0.6646669351
41	0.657648448
42	0.6517655889
43	0.6445340124
44	0.6365970152
45	0.6309024059
46	0.6255567209
47	0.6193391209
48	0.6130678912
49	0.6067050945
50	0.6009973098
51	0.5946458334
52	0.5886086987
53	0.5834367726
54	0.577298321
55	0.5718436331
56	0.5665304572
57	0.5619211027
58	0.5567698944
59	0.551520721
60	0.5462784644
61	0.540366421
62	0.5349938243
63	0.5294477013
64	0.5244626959
65	0.5202490509
66	0.5150272104
67	0.5097354934
68	0.5053289896
69	0.5004350121
70	0.4964693849
71	0.4915734155
72	0.4871862814
73	0.4830203311
74	0.4786251834
75	0.4739904337
76	0.4698164628
77	0.4655398961
78	0.4611506833
79	0.4564193974
80	0.4520775458
81	0.4485144032
82	0.4439638582
83	0.4396312027
84	0.4354295025
85	0.4316936974
86	0.4273466542
87	0.4235146497
88	0.4191696024
89	0.4157262312
90	0.4117316396
91	0.4076220762
92	0.4043998113
93	0.4009842708
94	0.3972688142
95	0.3936419722
96	0.3908700864
97	0.3878228547
98	0.3838224682
99	0.3803017384
100	0.3764404784
101	0.3734041294
102	0.3699134207
103	0.3663218594
104	0.3634809967
105	0.3601440199
106	0.3565739336
107	0.3535377799
108	0.350383458
109	0.3471308766
110	0.3439302278
111	0.3411861936
112	0.3382619295
113	0.3350528508
114	0.3319224537
115	0.3289000572
116	0.3261904163
117	0.3230149495
118	0.3202360007
119	0.3172668252
120	0.3142587301
121	0.3119237457
122	0.3091480036
123	0.3067165256
124	0.3044515663
125	0.3019524618
126	0.2992824589
127	0.2965389689
128	0.2938776678
129	0.2912730045
130	0.2890009653
131	0.2863035027
132	0.284166564
133	0.2818766177
134	0.2798082356
135	0.2773792767
136	0.2752061319
137	0.2726547161
138	0.2708746039
139	0.2682868453
140	0.2660732963
141	0.2639202754
142	0.2615388505
143	0.259503003
144	0.257389289
145	0.2550396226
146	0.2527411504
147	0.2507696614
148	0.2488273899
149	0.2466826625
150	0.2446833768
151	0.2428731802
152	0.2411794604
153	0.239270274
154	0.2373131499
155	0.2352683776
156	0.2335364757
157	0.2315915684
158	0.2297224359
159	0.2279920083
160	0.2263647587
161	0.2245621647
162	0.222757592
163	0.2209984296
164	0.219496362
165	0.2178061649
166	0.2161825804
167	0.2145083929
168	0.2127123486
169	0.2109951964
170	0.2093068439
171	0.2078067209
172	0.2061375484
173	0.2046963972
174	0.2027288311
175	0.2012862069
176	0.1998299613
177	0.1981311686
178	0.1965452482
179	0.1949827739
180	0.1935308131
181	0.1919973913
182	0.1905005662
183	0.1892387832
184	0.1876795356
185	0.1864474355
186	0.1851160807
187	0.1835614362
188	0.1821858546
189	0.1809436599
190	0.1796065004
191	0.1782246266
192	0.1769846625
193	0.1756225231
194	0.174169466
195	0.1729770535
196	0.1716832867
197	0.1704636118
198	0.1689470752
199	0.1677952293
200	0.1664719398
201	0.1652038649
202	0.1640736692
203	0.1629890617
204	0.1617662738
205	0.1605816209
206	0.1592452057
207	0.1580655847
208	0.1566063871
209	0.1552367981
210	0.1540676511
211	0.152798631
212	0.1516220714
213	0.1503901312
214	0.1492569277
215	0.1480624127
216	0.1470372464
217	0.145697275
218	0.1446257183
219	0.1434651432
220	0.1422355292
221	0.1412242425
222	0.1400018351
223	0.1389380554
224	0.1378895718
225	0.1368848641
226	0.1358300523
227	0.1349095258
228	0.1339902586
229	0.1328809444
230	0.1319350555
231	0.1309527074
232	0.1300272069
233	0.1288735883
234	0.1279732109
235	0.1269300677
236	0.1260139353
237	0.1251187759
238	0.1242822254
239	0.123351253
240	0.1224073789
241	0.1215464361
242	0.1206537456
243	0.1197901563
244	0.1188823954
245	0.1179752555
246	0.1170807377
247	0.116289029
248	0.115576612
249	0.1147639818
250	0.1139870378
251	0.1131664626
252	0.1121728567
253	0.1111044994
254	0.1102938816
255	0.1094962457
256	0.1088048024
257	0.1080113019
258	0.107298758
259	0.1066839621
260	0.1059209179
261	0.1052311566
262	0.1045281832
263	0.1037998661
264	0.1028979551
265	0.1020780461
266	0.1012146359
267	0.100467351
268	0.09977678262
269	0.09884344065
270	0.09823171563
271	0.09747174386
272	0.09678816651
273	0.09604242157
274	0.09520456936
275	0.09456662782
276	0.09389967363
277	0.09332739732
278	0.09261787829
279	0.09182172939
280	0.09103496424
281	0.09044152627
282	0.08974260707
283	0.08916998484
284	0.08838953709
285	0.08765997784
286	0.08719263606
287	0.0866136301
288	0.08600613356
289	0.08542908999
290	0.08495817819
291	0.08449238493
292	0.08392596427
293	0.08342763216
294	0.08302007405
295	0.08253834183
296	0.08197572018
297	0.08142514036
298	0.08094399768
299	0.08042184603
300	0.07988301504
301	0.0794886404
302	0.07893096477
303	0.07848768648
304	0.07805321166
305	0.07755349179
306	0.07709962753
307	0.07656233169
308	0.07613342021
309	0.0756652355
310	0.07531919788
311	0.0748825474
312	0.07437991434
313	0.07392917205
314	0.07345396221
315	0.0729886988
316	0.07250983295
317	0.07210627958
318	0.0717318671
319	0.07130275056
320	0.07089595954
321	0.07048205249
322	0.07008829807
323	0.06964709482
324	0.06921599423
325	0.0688296891
326	0.06863659108
327	0.06820348785
328	0.06778541697
329	0.06741014367
330	0.0669848772
331	0.06658191102
332	0.06620153615
333	0.06593715817
334	0.06554822058
335	0.06524835297
336	0.06489366755
337	0.06456917018
338	0.06424531153
339	0.06391495644
340	0.06377755431
341	0.06363714255
342	0.06323774153
343	0.06294051094
344	0.06258007791
345	0.06225424151
346	0.06194927274
347	0.0616356234
348	0.06133627168
349	0.06120465385
350	0.06082167741
351	0.06052973124
352	0.06012140356
353	0.05999030908
354	0.05970475079
355	0.05934281216
356	0.05922353705
357	0.05891033579
358	0.05853482986
359	0.05841530343
360	0.05810686709
361	0.05780376362
362	0.05741877179
363	0.05704037962
364	0.05692762956
365	0.05663653605
366	0.05631132355
367	0.05620167277
368	0.05605839704
369	0.05569484103
370	0.05558669582
371	0.05525785969
372	0.05512854137
373	0.05490712867
374	0.05480288252
375	0.05446475132
376	0.0541629557
377	0.05406130892
378	0.05393653061
379	0.05372506291
380	0.05363100191
381	0.05353594225
382	0.05319983642
383	0.0528803923
384	0.05263089711
385	0.05235985623
386	0.05203215817
387	0.05194008512
388	0.05174379784
389	0.05165380779
390	0.05139152801
391	0.05109036045
392	0.05079479675
393	0.0507073017
394	0.05039904623
395	0.05014856716
396	0.04984770166
397	0.04956355914
398	0.04947905996
399	0.04927081089
400	0.04908707599
401	0.04879669442
402	0.04854414654
403	0.04827146837
404	0.04809578112
405	0.04801556222
406	0.04778041213
407	0.04758578848
408	0.04742793006
409	0.04725836021
410	0.04701706287
411	0.04684897331
412	0.04661266201
413	0.04637747694
414	0.04627867742
415	0.04602420076
416	0.04586459011
417	0.04560010143
418	0.04542850389
419	0.0452744488
420	0.04512408602
421	0.04488266396
422	0.04466449962
423	0.04452217981
424	0.04430339444
425	0.04414295713
426	0.04400710873
427	0.04394063473
428	0.04372814169
429	0.04345057436
430	0.04328738018
431	0.04322318348
432	0.04308544532
433	0.04284237816
434	0.04261560962
435	0.04236944475
436	0.04222143527
437	0.04193748956
438	0.04169227496
439	0.04156177858
440	0.04136614744
441	0.04113826955
442	0.04094056815
443	0.04070512294
444	0.04047445943
445	0.04028245059
446	0.04001733342
447	0.03979439473
448	0.03954961398
449	0.0393092977
450	0.03907050877
451	0.03883739161
452	0.03866038552
453	0.0384560368
454	0.03828514055
455	0.03812494469
456	0.03792219583
457	0.03772240815
458	0.03747278891
459	0.03731865483
460	0.03707399935
461	0.03683290183
462	0.03659565498
463	0.03636187569
464	0.03613526149
465	0.03594779665
466	0.03582127456
467	0.03561905733
468	0.0354205838
469	0.03520507028
470	0.03502556724
471	0.03483912719
472	0.03462856549
473	0.03442226298
474	0.03421677187
475	0.0340332517
476	0.03384503864
477	0.03362874923
478	0.03341672059
479	0.03318956431
480	0.03298494869
481	0.0329039417
482	0.03282486744
483	0.03274767462
484	0.03254704025
485	0.03246911343
486	0.03239233651
487	0.03224394634
488	0.0320333815
489	0.03195990596
490	0.03192168796
491	0.03184759118
492	0.03165956307
493	0.03161757755
494	0.03143606635
495	0.0312883738
496	0.03125203624
497	0.03114540278
498	0.03096941637
499	0.03081803845
500	0.03067635213
501	0.03052789581
502	0.03038161215
503	0.03024490374
504	0.03010143138
505	0.03000204304
506	0.02981364825
507	0.02968009747
508	0.02954960034
509	0.0294045062
510	0.02927791928
511	0.02910287985
512	0.0289513137
513	0.02885863851
514	0.02876804915
515	0.02863161337
516	0.0285053122
517	0.02836627108
518	0.02824360027
519	0.02815732307
520	0.02800322335
521	0.02791914645
522	0.02778549799
523	0.02766786466
524	0.02758668419
525	0.02745645398
526	0.02735033509
527	0.02723772418
528	0.02709185216
529	0.02699049039
530	0.02681016323
531	0.02668907601
532	0.02652077107
533	0.02638081552
534	0.02627437387
535	0.02615513324
536	0.02605755725
537	0.02588747265
538	0.02581401581
539	0.02570219908
540	0.02555282361
541	0.02538962241
542	0.02532055394
543	0.02520026651
544	0.02513342954
545	0.02502664359
546	0.02496255563
547	0.02485411969
548	0.02471323959
549	0.02461437963
550	0.0245317863
551	0.02446836732
552	0.02433836685
553	0.02423904394
554	0.0241341197
555	0.02404021987
556	0.02398156088
557	0.02384817986
558	0.02379060841
559	0.02364275759
560	0.02354370948
561	0.02345415433
562	0.02336191208
563	0.02329779929
564	0.02324228924
565	0.02312030168
566	0.02306609424
567	0.02299201904
568	0.022908105
569	0.02284691782
570	0.02274605642
571	0.02266167095
572	0.02254033258
573	0.02245051785
574	0.02239605302
575	0.02234489965
576	0.02228613046
577	0.02220606428
578	0.02209247296
579	0.02204278313
580	0.02199408551
581	0.02190616274
582	0.02184923953
583	0.02173862992
584	0.02166275498
585	0.02161857443
586	0.02154507394
587	0.02143051781
588	0.02134866671
589	0.02123714989
590	0.02114826798
591	0.021060464
592	0.02096927244
593	0.02086143384
594	0.02077576234
595	0.02069155469
596	0.02059342686
597	0.02048862752
598	0.02039234899
599	0.02031277007
600	0.02026202134
601	0.02015898574
602	0.02005715971
603	0.01997615033
604	0.0198914111
605	0.01984247798
606	0.01980021517
607	0.01970177253
608	0.01962661268
609	0.01957893219
610	0.01949459893
611	0.01945340004
612	0.01940682391
613	0.0193662813
614	0.01929404504
615	0.01923558013
616	0.01919592241
617	0.01911476379
618	0.0190378301
619	0.01899868363
620	0.01892750068
621	0.01885293
622	0.01876633473
623	0.01869381102
624	0.01862126486
625	0.01853672153
626	0.01846613305
627	0.01838802262
628	0.01832229284
629	0.01824711809
630	0.01819318446
631	0.01814708784
632	0.01807771301
633	0.01801148736
634	0.01796205531
635	0.01789020098
636	0.01783876687
637	0.01779113715
638	0.01775546598
639	0.01768484708
640	0.01763827996
641	0.01756885076
642	0.01753410092
643	0.01746727954
644	0.01742466963
645	0.01737650765
646	0.01731517485
647	0.01728140294
648	0.01721673294
649	0.01715707801
650	0.0170939803
651	0.01706110593
652	0.01701501822
653	0.01697417691
654	0.01688884907
655	0.01682561915
656	0.01679383236
657	0.01676242811
658	0.01670088406
659	0.01664357286
660	0.01656221193
661	0.01653143179
662	0.01647428281
663	0.01642294876
664	0.01636891312
