iter	RMSE
0	0.9834100937
1	0.972190564
2	0.9606419136
3	0.9508976522
4	0.9430962078
5	0.9333120251
6	0.9217504253
7	0.9116830815
8	0.9028776041
9	0.8949016345
10	0.8842648849
11	0.873762632
12	0.8633807033
13	0.8543561374
14	0.8464257239
15	0.8373189787
16	0.8293274951
17	0.8212720753
18	0.8132310843
19	0.8043007518
20	0.7957214229
21	0.7861643303
22	0.7786349175
23	0.7708448229
24	0.7632683508
25	0.7563511782
26	0.7482875638
27	0.7396638685
28	0.7320426923
29	0.7246402661
30	0.7160887569
31	0.7073953414
32	0.7001807688
33	0.6928974423
34	0.6846040739
35	0.6775515954
36	0.6711408579
37	0.6657869888
38	0.6603019035
39	0.6537227791
40	0.6469038956
41	0.6409550381
42	0.6351558994
43	0.6288962701
44	0.6229625929
45	0.6161254982
46	0.6110435563
47	0.6042131106
48	0.5989021728
49	0.5934100312
50	0.5866665996
51	0.5800375156
52	0.5739888677
53	0.5693835046
54	0.5628291154
55	0.5575125304
56	0.552137658
57	0.5464818296
58	0.5419607972
59	0.5370189433
60	0.5312788832
61	0.525990636
62	0.5212714115
63	0.5154044226
64	0.5108597365
65	0.5069210805
66	0.5016377962
67	0.497173139
68	0.4920820198
69	0.4878921584
70	0.4833570169
71	0.4785012515
72	0.4740873689
73	0.4696804648
74	0.4647495836
75	0.4612152628
76	0.4574428396
77	0.4532249058
78	0.4491273335
79	0.4443627091
80	0.4402854694
81	0.4362138987
82	0.4314755926
83	0.4272012804
84	0.4230334906
85	0.4193097044
86	0.4159269469
87	0.4129322536
88	0.4088991158
89	0.4060442741
90	0.402906606
91	0.398904614
92	0.3953354985
93	0.3916570554
94	0.3882647244
95	0.3852814659
96	0.3824069556
97	0.3791467198
98	0.3764767813
99	0.3734132902
100	0.3708834615
101	0.3675159546
102	0.3642961935
103	0.360989166
104	0.3580698341
105	0.3552539281
106	0.3517967284
107	0.3487638122
108	0.3462211036
109	0.3426479611
110	0.3393317274
111	0.3362333255
112	0.3335326029
113	0.3309621402
114	0.3280027318
115	0.325413437
116	0.3224240632
117	0.319837734
118	0.3176224347
119	0.3145210345
120	0.3123251433
121	0.3096244869
122	0.3074022244
123	0.3048645947
124	0.3022897107
125	0.2999836277
126	0.2975981664
127	0.2952257908
128	0.2927122357
129	0.2901357966
130	0.2877660027
131	0.2855856777
132	0.2835409017
133	0.2813180801
134	0.2790428645
135	0.2766473945
136	0.2739388148
137	0.2715281019
138	0.2692619291
139	0.2670138901
140	0.2647799672
141	0.2629081902
142	0.2605189936
143	0.2580604317
144	0.2560072826
145	0.2540669329
146	0.2521659308
147	0.2500321933
148	0.2478474818
149	0.2458948466
150	0.2439860388
151	0.2420060283
152	0.2402623979
153	0.2385160328
154	0.2366496178
155	0.2349275704
156	0.2327143873
157	0.2309191487
158	0.2293678395
159	0.2276401981
160	0.2258802195
161	0.2240953856
162	0.2223063778
163	0.220657931
164	0.2193768268
165	0.2175674125
166	0.2159700958
167	0.2139181543
168	0.2123377991
169	0.2107438764
170	0.2093640088
171	0.2078485552
172	0.2061584782
173	0.2046946913
174	0.2032917751
175	0.2016175912
176	0.2000259085
177	0.1984721209
178	0.1969529584
179	0.1953272822
180	0.1938996661
181	0.192604715
182	0.1913189176
183	0.1899706232
184	0.1883159525
185	0.1869516181
186	0.1856849497
187	0.1842364774
188	0.1828929827
189	0.1813787278
190	0.1799066829
191	0.178546525
192	0.1771840274
193	0.1756604562
194	0.1744873248
195	0.1732887608
196	0.1717976675
197	0.1706079921
198	0.1692117873
199	0.1680741753
200	0.1670685864
201	0.1659933688
202	0.1648049273
203	0.1634253671
204	0.1621976311
205	0.1611132644
206	0.1600877457
207	0.1589069002
208	0.1576967192
209	0.1566551712
210	0.1554742511
211	0.154187521
212	0.1530242024
213	0.1518800496
214	0.1510356544
215	0.1499229038
216	0.148733355
217	0.1476293709
218	0.146678781
219	0.1455019892
220	0.1444422674
221	0.1434255539
222	0.142338054
223	0.1411340542
224	0.1400839797
225	0.1390185581
226	0.1380930874
227	0.1370300078
228	0.1360362207
229	0.1350859146
230	0.1342739773
231	0.1334245652
232	0.1325267293
233	0.1315886726
234	0.1306597331
235	0.1296616103
236	0.1285486874
237	0.1276750393
238	0.1267632371
239	0.1256700384
240	0.1249796701
241	0.1240768688
242	0.1231631222
243	0.1221517576
244	0.1213759501
245	0.1205519129
246	0.1197969355
247	0.1190365702
248	0.1180766966
249	0.1173023933
250	0.1163624584
251	0.1155311432
252	0.1147443855
253	0.1139897023
254	0.1132321534
255	0.1124050796
256	0.1115953377
257	0.1108998949
258	0.1101861418
259	0.1092571938
260	0.1085782793
261	0.107730556
262	0.1069309306
263	0.1061320843
264	0.1054409558
265	0.1047176633
266	0.1039821694
267	0.1032371731
268	0.1024327497
269	0.1018333733
270	0.1010159319
271	0.1003311235
272	0.09966181711
273	0.09882305223
274	0.09807024433
275	0.09740785351
276	0.09665512509
277	0.09588709336
278	0.09521910674
279	0.09464680326
