iter	Passed	Remaining
0	59	59927
1	60	30173
2	60	20253
3	61	15255
4	61	12261
5	62	10279
6	62	8845
7	62	7775
8	63	6953
9	63	6286
10	63	5737
11	64	5279
12	64	4892
13	64	4563
14	65	4287
15	65	4034
16	65	3809
17	66	3612
18	66	3440
19	67	3284
20	67	3145
21	67	3017
22	68	2899
23	68	2791
24	69	2694
25	69	2603
26	69	2520
27	70	2443
28	70	2368
29	71	2300
30	71	2234
31	71	2174
32	72	2114
33	72	2061
34	72	2010
35	73	1962
36	73	1922
37	74	1879
38	74	1840
39	75	1801
40	75	1765
41	76	1735
42	76	1701
43	76	1669
44	77	1638
45	77	1609
46	77	1581
47	79	1571
48	79	1545
49	79	1519
50	80	1497
51	80	1473
52	81	1451
53	81	1430
54	82	1411
55	82	1392
56	83	1373
57	83	1353
58	83	1336
59	84	1319
60	84	1302
61	85	1286
62	85	1271
63	86	1258
64	86	1243
65	86	1227
66	87	1212
67	87	1199
68	87	1185
69	88	1173
70	88	1162
71	89	1149
72	89	1139
73	90	1130
74	90	1120
75	91	1109
76	91	1100
77	92	1092
78	92	1082
79	93	1072
80	93	1063
81	94	1053
82	94	1044
83	94	1035
84	95	1028
85	96	1021
86	96	1014
87	97	1007
88	97	1000
89	98	992
90	98	985
91	99	978
92	99	971
93	100	965
94	100	959
95	101	953
96	101	947
97	102	941
98	102	933
99	103	927
100	103	921
101	104	916
102	104	909
103	104	903
104	105	897
105	105	891
106	106	888
107	106	882
108	107	876
109	107	870
110	107	864
111	108	859
112	108	853
113	109	848
114	109	842
115	109	838
116	110	833
117	111	830
118	111	826
119	111	821
120	112	816
121	112	811
122	113	807
123	113	802
124	114	799
125	114	795
126	115	791
127	115	787
128	116	784
129	116	781
130	117	777
131	117	774
132	118	770
133	118	767
134	119	763
135	119	759
136	120	756
137	120	753
138	121	750
139	121	746
140	121	742
141	122	739
142	122	736
143	123	733
144	123	730
145	124	727
146	124	724
147	125	721
148	125	719
149	126	716
150	126	713
151	127	710
152	127	708
153	128	706
154	129	703
155	129	701
156	130	698
157	130	696
158	131	693
159	131	691
160	132	689
161	132	686
162	133	684
163	133	681
164	134	679
165	134	677
166	135	673
167	135	671
168	135	668
169	136	665
170	136	663
171	137	661
172	137	659
173	138	656
174	138	654
175	139	651
176	139	649
177	140	646
178	140	644
179	141	642
180	141	640
181	142	638
182	142	636
183	142	633
184	143	630
185	143	628
186	144	626
187	144	624
188	145	622
189	145	620
190	145	617
191	146	615
192	146	613
193	147	612
194	147	610
195	148	608
196	148	606
197	149	604
198	149	602
199	150	600
200	150	598
201	150	596
202	151	594
203	151	591
204	152	590
205	152	588
206	153	586
207	153	585
208	154	583
209	154	581
210	154	579
211	155	577
212	155	575
213	156	574
214	156	572
215	157	570
216	157	569
217	158	568
218	158	566
219	159	565
220	159	563
221	160	561
222	160	559
223	161	558
224	161	557
225	162	555
226	162	554
227	163	552
228	163	550
229	163	548
230	164	547
231	164	545
232	165	544
233	165	542
234	166	540
235	166	539
236	167	538
237	167	537
238	168	535
239	168	534
240	169	533
241	169	531
242	170	530
243	170	529
244	171	527
245	171	526
246	172	524
247	172	523
248	172	521
249	173	520
250	173	518
251	174	517
252	174	516
253	175	514
254	175	513
255	176	511
256	176	510
257	176	508
258	177	507
259	177	505
260	178	504
261	178	503
262	179	501
263	179	500
264	180	500
265	180	499
266	181	498
267	181	496
268	182	495
269	182	494
270	183	493
271	184	492
272	184	491
273	185	490
274	185	489
275	186	488
276	186	487
277	187	486
278	187	485
279	188	484
280	189	484
281	189	483
282	190	482
283	190	481
284	191	479
285	191	478
286	192	477
287	192	475
288	192	474
289	193	473
290	193	472
291	194	471
292	194	469
293	195	469
294	196	468
295	196	468
296	197	466
297	197	465
298	198	464
299	198	463
300	199	463
301	199	461
302	200	460
303	200	459
304	201	458
305	201	457
306	202	456
307	202	455
