iter	RMSE
145	0.2524008672
146	0.2515385849
147	0.2507869608
148	0.2497425177
149	0.248951142
150	0.2478738641
151	0.2471742794
152	0.2466060096
153	0.2460391116
154	0.2450148305
155	0.2443408556
156	0.2432104614
157	0.2426919393
158	0.2420239588
159	0.2415941502
160	0.2406431012
161	0.2399696125
162	0.2394746168
163	0.2387825546
164	0.2381483145
165	0.237472374
166	0.2368090198
167	0.2359980841
168	0.2351071767
169	0.2344876268
170	0.2339639826
171	0.2332046046
172	0.2326645364
173	0.2320466933
174	0.2312048685
175	0.2306737475
176	0.2300243861
177	0.2290241908
178	0.2286732584
179	0.2279648287
180	0.2270045046
181	0.2261381003
182	0.2256578423
183	0.2251299834
184	0.2245665979
185	0.2238871347
186	0.2230048334
187	0.2222821731
188	0.2217723837
189	0.2211655536
190	0.220569374
191	0.2197700358
192	0.2193516676
193	0.2184901915
194	0.2177106231
195	0.2171918078
196	0.2165581916
197	0.2160351765
198	0.2156195419
199	0.2148114398
200	0.2140920841
201	0.2133276126
202	0.2124047595
203	0.2115107442
204	0.2110575713
205	0.2104378505
206	0.2098292515
207	0.2092765561
208	0.2087722307
209	0.2081952438
210	0.2075187461
211	0.2070760711
212	0.2060469614
213	0.2055138076
214	0.2049183028
215	0.2040959727
216	0.2037115717
217	0.2032395287
218	0.202736387
219	0.202205713
220	0.2017646504
221	0.2011483728
222	0.2008315735
223	0.2002628582
224	0.1994006411
225	0.1990180757
226	0.1985271109
227	0.1980946825
228	0.1977880689
229	0.1973908311
230	0.1970537332
231	0.1964676069
232	0.1961055121
233	0.1954873354
234	0.1946917479
235	0.1941528886
236	0.1936904538
237	0.1934791588
238	0.1930947063
239	0.192334432
240	0.1918903384
241	0.1916327003
242	0.1914710712
243	0.1910894533
244	0.1904628162
245	0.1899351399
246	0.1895624469
247	0.1893716789
248	0.1889331998
249	0.1883217002
250	0.1874537912
251	0.1869644904
252	0.1863933063
253	0.1856555369
254	0.1853492944
255	0.1845765714
256	0.1841918941
257	0.183901294
258	0.1833790894
259	0.182813435
260	0.182029952
261	0.1818102348
262	0.1812921038
263	0.1810537861
264	0.1805658245
265	0.1799325344
266	0.1796123238
267	0.1791430036
268	0.1788419132
269	0.1784850845
270	0.1781290434
271	0.1774323086
272	0.1769745453
273	0.1763811477
274	0.176177834
275	0.1759215558
276	0.1756342286
277	0.1752675483
278	0.1745986393
279	0.1742519155
280	0.1738348841
281	0.1733459318
282	0.1732069535
283	0.1728857764
284	0.172373311
285	0.1720316651
286	0.1713636143
287	0.1708879992
288	0.1707083521
289	0.1705341819
290	0.1700274578
291	0.1695271456
292	0.1693624787
293	0.169212264
294	0.1687639176
295	0.1683058944
296	0.1678905396
297	0.1675308155
298	0.1671785505
299	0.1667023438
300	0.1662668527
301	0.1657129662
302	0.1653910512
303	0.1652074311
304	0.1649030699
305	0.1645436671
306	0.1644113837
307	0.1639389509
308	0.1635967986
309	0.1632723772
310	0.16288584
311	0.1626330621
312	0.162282402
313	0.1618123363
314	0.1616482674
315	0.1615304124
316	0.1611796483
317	0.1607667853
318	0.1601120315
319	0.1597521665
320	0.1596224617
321	0.1592526313
322	0.1589530034
323	0.1586299442
324	0.1584091619
325	0.1578545785
326	0.1576280036
327	0.157333145
328	0.1570466023
329	0.156702527
330	0.1565200176
331	0.1562040175
332	0.1558441691
333	0.1552278376
334	0.1548837841
335	0.1543528904
336	0.1539950481
337	0.153766343
338	0.1534487713
339	0.1531976451
340	0.1529447021
341	0.1527418141
342	0.1524726095
343	0.152293741
344	0.1518323622
345	0.1515082923
346	0.1513128517
347	0.1509790124
348	0.1508929978
349	0.1505716931
350	0.1502182419
351	0.1497871961
352	0.1492898001
353	0.1491542239
354	0.1489977382
355	0.1487621016
356	0.148689806
357	0.1483802011
358	0.1479146517
359	0.1473791687
360	0.1472723873
361	0.1470201792
362	0.1469629582
363	0.1467981155
364	0.1464342262
365	0.1463710271
366	0.1462834065
367	0.14606331
368	0.1460271978
369	0.1456237867
370	0.1453283309
371	0.1448914275
372	0.1448016734
373	0.1444426884
374	0.1440558693
375	0.1436706021
376	0.1433465138
377	0.1430284779
378	0.1427687124
379	0.1423084592
380	0.1419061337
381	0.141544574
382	0.141430426
383	0.1413639032
384	0.1412969525
385	0.1409760436
386	0.140599656
387	0.1404785832
388	0.1402295127
389	0.1400555678
390	0.1399299457
391	0.1398652727
392	0.1397145561
393	0.1394545923
394	0.1391876667
395	0.1391174413
396	0.1389557991
397	0.1388408488
398	0.1385658191
399	0.1385243548
400	0.1382063868
401	0.138096006
402	0.1377390391
403	0.1375320957
404	0.1372764958
405	0.1370560305
406	0.1369919237
407	0.1365536732
408	0.1365230656
409	0.1364836225
410	0.1362978282
411	0.1360125716
412	0.135736741
413	0.1353557299
414	0.1352515977
415	0.13513406
416	0.1349062811
417	0.134867533
418	0.1346309947
419	0.1344343682
420	0.134075634
421	0.1339868053
422	0.1336826912
423	0.1333291955
424	0.1332858325
425	0.133223793
426	0.1331098448
427	0.133032464
428	0.1328245084
429	0.1327272668
430	0.1323530096
431	0.1321374733
432	0.1317117604
433	0.1316861375
434	0.1314969117
435	0.1314294312
436	0.1311243423
437	0.130943946
438	0.1306144681
439	0.1305937777
440	0.1305532306
441	0.1305295254
442	0.1302738685
443	0.1299763147
444	0.1296784054
445	0.1296620307
446	0.129432002
447	0.1293574579
448	0.1293184465
449	0.1292823261
450	0.1292244124
451	0.1289456779
452	0.1287056124
453	0.1286230518
454	0.1284394104
455	0.1281877917
456	0.1279380481
457	0.1276715702
458	0.1272900508
459	0.1270994058
460	0.1269092107
461	0.1268729313
462	0.1267635871
463	0.1267356823
464	0.1265592261
465	0.1263172126
466	0.1262579641
467	0.1260061123
468	0.1257251686
469	0.125667103
470	0.125617667
471	0.1255852669
472	0.1255381088
473	0.1252712484
474	0.1252544357
475	0.1250735942
476	0.1250224004
477	0.1248819868
478	0.1248408442
479	0.1247999497
480	0.1244371005
481	0.1242048229
482	0.123978493
483	0.1237409134
484	0.1236726851
485	0.1236193626
486	0.1235481599
487	0.1232948219
488	0.123021993
489	0.1228313347
490	0.1227854767
491	0.1225592543
492	0.1223022141
493	0.122093461
494	0.1218249055
495	0.121606361
496	0.1215751742
497	0.1212839754
498	0.1210117059
499	0.1209648618
500	0.1209193714
501	0.1208027144
502	0.1207263263
503	0.1206179455
504	0.1206019347
505	0.1205187921
506	0.1202710532
507	0.1200150605
508	0.119767867
509	0.11957276
510	0.1195307734
511	0.1195155251
512	0.1192903212
513	0.1189559212
514	0.1186441394
515	0.1184054137
516	0.1182051281
517	0.1179582237
518	0.1177830928
519	0.1175839686
520	0.1174406147
521	0.1172877863
522	0.1171192126
523	0.116803433
524	0.1165091785
525	0.1163936581
526	0.1163454821
527	0.116159689
528	0.1159181864
529	0.115895531
530	0.1158562191
531	0.1157963005
532	0.1155459841
533	0.1152242048
534	0.1151511589
535	0.1148946453
536	0.1147749994
537	0.1144848984
538	0.1142688148
539	0.1141773828
540	0.113980001
541	0.1138112536
542	0.1135400919
543	0.113259876
544	0.1131368598
545	0.1128899951
546	0.1127264147
547	0.1125952069
548	0.1124783622
549	0.1123608419
550	0.1120824226
551	0.112040719
552	0.111932883
553	0.111673258
554	0.1115289256
555	0.1113477541
556	0.1111230317
557	0.1109525182
558	0.1107618833
559	0.1106425991
560	0.1104175201
561	0.1102532546
562	0.110233447
563	0.1101181348
564	0.1100087494
565	0.1098349071
566	0.1095081776
567	0.1093545535
568	0.1091811519
569	0.109009951
570	0.1088749961
571	0.1087343368
572	0.1085472527
573	0.1083808182
574	0.1083561506
575	0.1080919491
576	0.1080701608
577	0.1078289134
578	0.1076976197
579	0.1074398048
580	0.1073979666
581	0.1071438912
582	0.1071241704
583	0.1069810809
584	0.1067674535
585	0.1066304682
586	0.1065295489
587	0.1062610141
588	0.1062353401
589	0.1061421204
590	0.1059692243
591	0.1056687156
592	0.1054813558
593	0.1052452877
594	0.1049085108
595	0.1048600218
596	0.1046804727
597	0.1045033159
598	0.1044055086
599	0.1041656013
600	0.1039977533
601	0.1036502577
602	0.1034550069
603	0.1032400746
604	0.1030775867
605	0.1030495142
606	0.102772115
607	0.1026232774
608	0.1024769093
609	0.102366222
610	0.1020676077
611	0.1020403785
612	0.101929905
613	0.101805864
614	0.1015824326
615	0.101436638
616	0.1012616994
617	0.1010086219
618	0.1009839776
619	0.1007910151
620	0.1006890166
621	0.1006084434
622	0.1003596763
623	0.1003448132
624	0.1002555617
625	0.1002326159
626	0.1000182278
627	0.09979821485
628	0.09966042273
629	0.09941895179
630	0.09931318855
631	0.09918504106
632	0.09895700498
633	0.09894259918
634	0.09880005809
635	0.09878846114
636	0.09865963448
637	0.09852403484
638	0.09850338188
639	0.0983275738
640	0.0982147173
641	0.09797718876
642	0.0979324201
643	0.09782572795
644	0.09772591747
645	0.09753832799
646	0.09727139115
647	0.09712432925
648	0.09711545886
649	0.09688623218
650	0.0967751337
651	0.09665026329
652	0.09643533391
653	0.09627212248
654	0.096063439
655	0.09593552698
656	0.0957908229
657	0.09565176952
658	0.09552484013
659	0.09541147241
660	0.09528533544
661	0.09508060897
662	0.09498227592
663	0.09488916656
664	0.09478692937
665	0.09474239981
666	0.09469338948
667	0.09460615096
668	0.09445278235
669	0.09440992631
670	0.09415696213
671	0.09401996034
672	0.09390325954
673	0.09374530879
674	0.09357559394
675	0.09339452055
676	0.0932697173
677	0.09317865674
678	0.09315488022
679	0.09311587449
680	0.09299327373
681	0.09277332311
682	0.0926966035
683	0.09259079155
684	0.0924533176
685	0.09226872519
686	0.09200987464
687	0.09191335046
688	0.09179432384
689	0.09167976572
690	0.09158944373
691	0.09138402484
692	0.09127065039
693	0.09123226331
694	0.09102685598
695	0.09092963227
696	0.09080223616
697	0.09064091936
698	0.09048070675
699	0.09047085167
700	0.09027063692
701	0.09011474746
702	0.09010113229
703	0.08986237453
704	0.08967006526
705	0.08949855506
706	0.08935268021
707	0.08934341815
708	0.08920568193
709	0.08906890545
710	0.08891586524
711	0.08883661258
712	0.0887477414
713	0.08863324681
714	0.088450677
715	0.08825168955
716	0.08806202933
717	0.08794774603
718	0.08776037667
719	0.08767665441
720	0.08763843354
721	0.0873970505
722	0.08723731615
723	0.08698088032
724	0.08673809785
725	0.08665673605
726	0.08652573735
727	0.08637424205
728	0.08623960905
729	0.08611236206
730	0.08605871954
731	0.08595729593
732	0.08578759495
733	0.08559023607
734	0.08555777779
735	0.08547665338
736	0.08540937582
737	0.08539872479
738	0.08533956881
739	0.08530109161
740	0.08519076033
741	0.08509524002
742	0.08492754262
743	0.08472797056
744	0.08469045748
745	0.08454909926
746	0.08453374959
747	0.0844449363
748	0.08426899235
749	0.08415329059
750	0.0840278292
751	0.08398063845
752	0.08396423568
753	0.08389382864
754	0.08377732396
755	0.08367806031
756	0.08360580975
757	0.08339613197
758	0.0831922007
759	0.08311518466
760	0.08298267705
761	0.08287502882
762	0.08273019061
763	0.08258556193
764	0.08244892612
765	0.08235041038
766	0.0820967214
767	0.081968315
768	0.0819324224
769	0.08177905645
770	0.08158545322
771	0.08146078633
772	0.08136506586
773	0.08131662447
774	0.0813023711
775	0.08124553706
776	0.08123433812
777	0.08106673607
778	0.08100448164
779	0.08092061251
780	0.08082385738
781	0.08073119531
782	0.08048952199
783	0.0803152465
784	0.08022661463
785	0.07999520641
786	0.07989266962
787	0.07982725428
788	0.07971089796
789	0.07958529204
790	0.07951958886
791	0.07946607131
792	0.07935873119
793	0.07916989635
794	0.07912458224
795	0.07893429679
796	0.07886028348
797	0.07872442128
798	0.07864467463
799	0.07857388694
800	0.0783995772
801	0.0783282337
802	0.07831735451
803	0.07831173448
804	0.07819314902
805	0.07798908057
806	0.07785519313
807	0.0777350298
808	0.07763233285
809	0.07738679721
810	0.07728752635
811	0.07727933382
812	0.07706924451
813	0.07698410165
814	0.07686678277
815	0.07680241942
816	0.0766594385
817	0.07648367363
818	0.0764229822
819	0.07628932562
820	0.07615044536
821	0.07601842918
822	0.0758334475
823	0.0757510145
824	0.07573708729
825	0.07560641755
826	0.07547676687
827	0.07539975609
828	0.07527988442
829	0.07507609839
830	0.07496792146
831	0.07491690234
832	0.07481218746
833	0.07468916978
834	0.07460347613
835	0.07448122197
836	0.07438604327
837	0.07431597813
838	0.07419660873
839	0.0741254089
840	0.07399377772
841	0.07395363746
842	0.07392559674
843	0.07385282663
844	0.07378509284
845	0.07369395402
846	0.07349861525
847	0.07338460065
848	0.07330079642
849	0.07319194862
850	0.07309754603
851	0.07300797937
852	0.07284824666
853	0.07274692456
854	0.07258484263
855	0.07238804619
856	0.07228170425
857	0.07216077836
858	0.07208449696
859	0.07203652152
860	0.07192920628
861	0.07191698514
862	0.07171665112
863	0.07157925485
864	0.071442038
865	0.07135927318
866	0.07127639118
867	0.07122530951
868	0.07116167793
869	0.07109008447
870	0.07096692068
871	0.07084937031
872	0.07083905669
873	0.07073624131
874	0.07068384935
875	0.07055064117
876	0.07039127064
877	0.07028620127
878	0.07018334734
879	0.07010993626
880	0.07003730788
881	0.06996534283
882	0.06985217955
883	0.06966045421
884	0.06956121453
885	0.06943989978
886	0.0693057271
887	0.06917299112
888	0.06902782007
889	0.06888272867
890	0.06879478163
891	0.06871607081
892	0.06858892498
893	0.06840074151
894	0.06834649562
895	0.06828524024
896	0.06819663676
897	0.06811004517
898	0.06802734951
899	0.06790640329
900	0.06784581436
901	0.06779542312
902	0.06775455317
903	0.06762709748
904	0.06756016689
905	0.06745714497
906	0.06735042773
907	0.06729849029
908	0.0672731329
909	0.0671577558
910	0.06703468395
911	0.06684189404
912	0.06671002567
913	0.06661672881
914	0.06660980082
915	0.06646390216
916	0.066384544
917	0.06636351807
918	0.06620303031
919	0.06616004059
920	0.06612344766
921	0.06611823416
922	0.06611124738
923	0.06595850099
924	0.06588024582
925	0.06571802732
926	0.06559678212
927	0.06550659262
928	0.06544231678
929	0.06529708421
930	0.06520248526
931	0.06509842036
932	0.0649140677
933	0.06490057112
934	0.06482650192
935	0.06469026712
936	0.0645394115
937	0.06440768468
938	0.06437574827
939	0.06435503119
940	0.0643240755
941	0.0642294825
942	0.06412017692
943	0.06400943524
944	0.06388274606
945	0.06381478453
946	0.06381067085
947	0.06370345788
948	0.06365848417
949	0.06351412326
950	0.063451958
951	0.06334383036
952	0.06325402853
953	0.06314704084
954	0.06312480381
955	0.06309735238
956	0.06299069806
957	0.06291693839
958	0.06286571074
959	0.06273864189
960	0.06268680525
961	0.06266418937
962	0.06256993805
963	0.06244431207
964	0.06227504972
965	0.06217174045
966	0.06205903713
967	0.06203185127
968	0.06199280954
969	0.06183015674
970	0.06172931784
971	0.06164713008
972	0.06154430534
973	0.06147250317
974	0.06146728918
975	0.06141182825
976	0.06127042601
977	0.06118528556
978	0.06101881106
979	0.06097165969
980	0.0608580127
981	0.06085292048
982	0.06074311509
983	0.06062640083
984	0.06053452683
985	0.06044706499
986	0.06035263126
987	0.06023988418
988	0.06012160797
989	0.06001150226
990	0.05993624051
991	0.05979580946
992	0.05975274051
993	0.05967068479
994	0.05957355267
995	0.05947962511
996	0.05939064805
997	0.05933240168
998	0.05926969142
999	0.05916585091
