iter	RMSE
0	0.9509257434
1	0.939933817
2	0.9307677336
3	0.9204627575
4	0.9124607861
5	0.9039019549
6	0.8939144745
7	0.8845514093
8	0.8768577642
9	0.8685390814
10	0.859578204
11	0.8499500568
12	0.8404923712
13	0.8333262731
14	0.8265823079
15	0.8193560337
16	0.8122087786
17	0.8048231506
18	0.796733408
19	0.7897879885
20	0.7831138889
21	0.7757710393
22	0.7686072954
23	0.7605714723
24	0.7541475796
25	0.7474204786
26	0.7411696136
27	0.7345707142
28	0.7268947537
29	0.7211974261
30	0.7140203591
31	0.7067033375
32	0.7003068659
33	0.6936800751
34	0.6876458648
35	0.681329389
36	0.6745397841
37	0.668823365
38	0.6632878628
39	0.6587148456
40	0.6537052429
41	0.6481729493
42	0.6431624386
43	0.6369818036
44	0.6308571411
45	0.6249094765
46	0.619944983
47	0.614249527
48	0.6097600907
49	0.6053607102
50	0.6000751897
51	0.5947429141
52	0.5898422516
53	0.5852956533
54	0.5799454124
55	0.5756726028
56	0.5709552883
57	0.5660670079
58	0.561513953
59	0.5571779618
60	0.5519534766
61	0.5476997384
62	0.5425380409
63	0.5390152818
64	0.5346413932
65	0.5305874151
66	0.5260599326
67	0.5221670344
68	0.5176964405
69	0.5141073893
70	0.5097515791
71	0.5062915361
72	0.5021422021
73	0.4984005068
74	0.4946496267
75	0.4910212051
76	0.4867088339
77	0.4833984025
78	0.4800624255
79	0.4767520141
80	0.4736594929
81	0.4702048819
82	0.4659315858
83	0.4617913641
84	0.4577775126
85	0.4540817263
86	0.450699344
87	0.4474992743
88	0.4440070963
89	0.4401676467
90	0.4376593479
91	0.4337693637
92	0.430412763
93	0.4274591197
94	0.4242093514
95	0.4209032151
96	0.4174747799
97	0.4151605971
98	0.4123540679
99	0.4094049201
100	0.4069451594
101	0.4037705892
102	0.4010624456
103	0.3982681215
104	0.3956164581
105	0.3925908285
106	0.3896653553
107	0.3872611747
108	0.3848345386
109	0.3821726489
110	0.3795443467
111	0.3768292159
112	0.3741903484
113	0.3716760753
114	0.3684338338
115	0.365991533
116	0.3635169942
117	0.3610748261
118	0.3586625252
119	0.356354244
120	0.3540984481
121	0.3518324283
122	0.348970984
123	0.3466336764
124	0.3446648323
125	0.3423401596
126	0.3396509629
127	0.3372138389
128	0.3351196171
129	0.3333776325
130	0.3311960838
131	0.3293052393
132	0.3272516072
133	0.3248563903
134	0.3223834414
135	0.3203422394
136	0.3184151888
137	0.3163232257
138	0.3144781529
139	0.3121131474
140	0.3105948381
141	0.3087085976
142	0.3069088311
143	0.3050650715
144	0.3032294787
145	0.3010583796
146	0.2988480888
147	0.2970793747
148	0.2952896928
149	0.2931508887
150	0.2909991391
151	0.2891034045
152	0.2867547796
153	0.2847780025
154	0.282996523
155	0.2812969256
156	0.2796027503
157	0.2775739547
158	0.2759048767
159	0.2742551476
160	0.2724918526
161	0.2708430412
162	0.2691805338
163	0.2672747413
