iter	Passed	Remaining
448	270	331
449	270	330
450	271	330
451	271	329
452	272	328
453	272	327
454	272	326
455	273	326
456	273	325
457	274	324
458	275	324
459	275	323
460	276	323
461	276	322
462	277	321
463	277	320
464	278	319
465	278	319
466	278	318
467	279	317
468	279	316
469	280	316
470	281	315
471	281	314
472	281	314
473	282	313
474	282	312
475	283	311
476	283	310
477	283	310
478	284	309
479	284	308
480	285	308
481	285	307
482	286	306
483	286	305
484	287	305
485	288	304
486	288	303
487	289	303
488	289	302
489	289	301
490	290	300
491	290	300
492	291	299
493	291	298
494	291	297
495	292	297
496	292	296
497	293	295
498	293	295
499	294	294
500	294	293
501	295	292
502	295	292
503	296	291
504	296	290
505	297	290
506	297	289
507	297	288
508	298	287
509	298	287
510	299	286
511	299	285
512	300	285
513	300	284
514	301	283
515	301	283
516	302	282
517	302	281
518	303	281
519	303	280
520	304	279
521	304	278
522	304	278
523	305	277
524	305	276
525	306	276
526	307	275
527	307	274
528	308	274
529	308	273
530	309	273
531	309	272
532	310	271
533	310	271
534	311	270
535	311	269
536	312	269
537	312	268
538	313	268
539	313	267
540	314	266
541	314	265
542	315	265
543	315	264
544	315	263
545	316	263
546	316	262
547	317	261
548	317	261
549	318	260
550	318	259
551	319	259
552	320	258
553	320	258
554	321	257
555	321	256
556	322	256
557	322	255
558	323	255
559	323	254
560	324	253
561	324	253
562	325	252
563	325	251
564	326	251
565	326	250
566	327	249
567	327	249
568	327	248
569	328	247
570	329	247
571	329	246
572	329	245
573	330	245
574	330	244
575	331	243
576	331	243
577	332	242
578	332	241
579	333	241
580	333	240
581	334	239
582	334	239
583	335	239
584	336	238
585	336	237
586	337	237
587	337	236
588	337	235
589	338	235
590	338	234
591	338	233
592	339	233
593	339	232
594	340	231
595	340	231
596	341	230
597	341	229
598	342	229
599	342	228
600	343	227
601	343	227
602	344	226
603	345	226
604	345	225
605	345	224
606	346	224
607	346	223
608	347	222
609	347	222
610	348	221
611	348	221
612	349	220
613	349	220
614	350	219
615	351	218
616	351	218
617	352	217
618	352	217
619	353	216
620	353	215
621	354	215
622	354	214
623	355	214
624	355	213
625	356	212
626	356	212
627	357	211
628	357	210
629	357	210
630	358	209
631	358	209
632	359	208
633	360	207
634	360	207
635	361	206
636	361	206
637	361	205
638	362	204
639	363	204
640	363	203
641	364	203
642	364	202
643	365	201
644	365	201
645	366	200
646	366	199
647	367	199
648	367	198
649	368	198
650	368	197
651	369	197
652	369	196
653	370	196
654	370	195
655	371	194
656	371	194
657	372	193
658	372	192
659	373	192
660	373	191
661	374	191
662	375	190
663	375	190
664	376	189
665	376	188
666	377	188
667	377	187
668	378	187
669	378	186
670	379	185
671	379	185
672	380	184
673	380	184
674	381	183
675	381	183
676	382	182
677	382	181
678	383	181
679	383	180
680	384	180
681	384	179
682	385	178
683	386	178
684	386	177
685	387	177
686	387	176
687	388	176
688	388	175
689	388	174
690	389	174
691	390	173
692	390	173
693	391	172
694	391	171
695	391	171
696	392	170
697	392	169
698	393	169
699	393	168
700	394	168
701	395	167
702	395	167
703	395	166
704	396	165
705	396	165
706	397	164
707	397	164
708	398	163
709	398	162
710	399	162
711	399	161
712	400	161
713	400	160
714	401	159
715	401	159
716	402	158
717	402	158
718	402	157
719	403	156
720	404	156
721	404	155
722	404	155
723	405	154
724	405	153
725	406	153
726	406	152
727	407	152
728	407	151
729	407	150
730	408	150
731	408	149
732	409	149
733	409	148
734	410	147
735	410	147
736	411	146
737	411	146
738	412	145
739	412	145
740	413	144
741	413	143
742	414	143
743	414	142
744	415	142
745	415	141
746	416	141
747	417	140
748	417	139
749	418	139
750	418	138
751	419	138
752	419	137
753	420	137
754	420	136
755	421	136
756	421	135
757	422	134
758	422	134
759	423	133
760	423	133
761	424	132
762	424	131
763	425	131
764	426	130
765	426	130
766	427	129
767	427	129
768	428	128
769	428	128
770	429	127
771	429	126
772	430	126
773	430	125
774	431	125
775	431	124
776	432	124
777	432	123
778	433	122
779	433	122
780	434	121
781	434	121
782	435	120
783	436	120
784	436	119
785	437	119
786	437	118
787	438	117
788	438	117
789	439	116
790	439	116
791	440	115
792	440	115
793	441	114
794	441	113
795	442	113
796	442	112
797	443	112
798	443	111
799	444	111
800	444	110
801	445	109
802	445	109
803	446	108
804	446	108
805	447	107
806	447	107
807	447	106
808	448	105
809	448	105
810	449	104
811	449	104
812	450	103
813	450	103
814	451	102
815	452	101
816	452	101
817	452	100
818	453	100
819	453	99
820	454	99
821	455	98
822	455	97
823	456	97
824	456	96
825	457	96
826	457	95
827	458	95
828	458	94
829	459	94
830	459	93
831	460	92
832	461	92
833	461	91
834	462	91
835	462	90
836	463	90
837	463	89
838	464	89
839	464	88
840	464	87
841	465	87
842	466	86
843	467	86
844	468	85
845	468	85
846	469	84
847	469	84
848	469	83
849	470	82
850	470	82
851	470	81
852	471	81
853	471	80
854	472	80
855	472	79
856	473	78
857	473	78
858	474	77
859	474	77
860	475	76
861	475	76
862	475	75
863	476	74
864	476	74
865	477	73
866	477	73
867	477	72
868	478	72
869	478	71
870	479	71
871	480	70
872	480	69
873	481	69
874	481	68
875	482	68
876	482	67
877	482	67
878	483	66
879	483	65
880	484	65
881	484	64
882	485	64
883	485	63
884	486	63
885	486	62
886	487	62
887	487	61
888	488	60
889	488	60
890	489	59
891	489	59
892	490	58
893	490	58
894	491	57
895	492	57
896	492	56
897	492	55
898	493	55
899	493	54
900	494	54
901	494	53
902	495	53
903	495	52
904	496	52
905	496	51
906	497	50
907	498	50
908	498	49
909	499	49
910	499	48
911	500	48
912	500	47
913	501	47
914	501	46
915	502	46
916	502	45
917	502	44
918	503	44
919	503	43
920	504	43
921	504	42
922	505	42
923	505	41
924	506	41
925	506	40
926	507	39
927	507	39
928	507	38
929	508	38
930	508	37
931	509	37
932	509	36
933	510	36
934	510	35
935	511	34
936	511	34
937	512	33
938	512	33
939	513	32
940	513	32
941	514	31
942	514	31
943	515	30
944	515	30
945	516	29
946	516	28
947	517	28
948	517	27
949	518	27
950	518	26
951	519	26
952	519	25
953	520	25
954	520	24
955	521	23
956	521	23
957	522	22
958	523	22
959	523	21
960	524	21
961	524	20
962	524	20
963	525	19
964	525	19
965	526	18
966	526	17
967	527	17
968	528	16
969	528	16
970	529	15
971	529	15
972	530	14
973	530	14
974	531	13
975	531	13
976	532	12
977	532	11
978	533	11
979	533	10
980	534	10
981	534	9
982	535	9
983	535	8
984	536	8
985	536	7
986	537	7
987	537	6
988	538	5
989	538	5
990	539	4
991	539	4
992	540	3
993	541	3
994	541	2
995	541	2
996	542	1
997	542	1
998	543	0
999	544	0
