iter	Passed	Remaining
0	56	56136
1	56	28316
2	57	19009
3	57	14346
4	58	11562
5	58	9689
6	59	8373
7	59	7372
8	59	6589
9	60	5964
10	60	5451
11	61	5023
12	61	4671
13	62	4370
14	62	4103
15	62	3874
16	63	3673
17	63	3484
18	64	3319
19	64	3175
20	65	3041
21	65	2913
22	66	2805
23	66	2703
24	66	2605
25	67	2522
26	67	2440
27	68	2361
28	68	2293
29	70	2272
30	70	2209
31	71	2152
32	71	2098
33	72	2049
34	72	2002
35	73	1957
36	73	1911
37	73	1869
38	74	1828
39	74	1789
40	75	1755
41	75	1722
42	76	1691
43	76	1663
44	76	1633
45	77	1604
46	77	1577
47	78	1553
48	78	1528
49	79	1503
50	79	1479
51	79	1455
52	80	1436
53	80	1415
54	81	1395
55	81	1373
56	81	1356
57	82	1340
58	83	1324
59	83	1307
60	84	1295
61	84	1279
62	85	1265
63	85	1251
64	86	1237
65	86	1223
66	86	1211
67	87	1199
68	87	1186
69	88	1175
70	88	1163
71	89	1152
72	89	1141
73	90	1131
74	90	1121
75	91	1112
76	91	1102
77	92	1092
78	92	1083
79	93	1074
80	93	1066
81	94	1057
82	94	1047
83	95	1038
84	95	1031
85	96	1020
86	96	1013
87	97	1005
88	97	998
89	98	991
90	98	985
91	99	978
92	99	971
93	99	963
94	100	956
95	100	949
96	101	944
97	101	938
98	102	933
99	102	926
100	103	920
101	103	914
102	104	909
103	105	905
104	105	899
105	107	902
106	107	897
107	108	892
108	108	886
109	108	880
110	109	874
111	109	870
112	110	865
113	110	861
114	111	855
115	111	852
116	112	848
117	112	843
118	113	839
119	113	835
120	114	830
121	114	827
122	115	822
123	116	819
124	116	815
125	116	811
126	117	807
127	118	804
128	118	800
129	119	797
130	119	794
131	120	790
132	120	787
133	121	783
134	121	780
135	122	776
136	122	772
137	123	769
138	123	766
139	124	762
140	124	759
141	125	756
142	125	754
143	126	750
144	126	746
145	127	743
146	128	744
147	128	740
148	128	736
149	129	733
150	129	730
151	130	727
152	130	724
153	131	721
154	131	717
155	132	714
156	132	711
157	132	708
158	133	705
159	133	702
160	134	699
161	134	696
162	134	693
163	135	690
164	135	688
165	136	685
166	136	683
167	137	681
168	138	678
169	138	676
170	139	674
171	139	671
172	139	669
173	140	667
174	140	664
175	141	662
176	142	660
177	142	658
178	142	655
179	143	653
180	144	651
181	144	649
182	145	647
183	145	645
184	146	643
185	146	641
186	146	639
187	147	636
188	147	634
189	148	632
190	148	630
191	149	627
192	149	625
193	149	622
194	150	620
195	150	618
196	151	615
197	151	613
198	151	611
199	152	609
200	152	606
201	153	605
202	153	602
203	154	601
204	154	599
205	155	598
206	155	597
207	156	595
208	156	593
209	157	591
210	157	589
211	158	587
212	158	585
213	158	583
214	159	581
215	159	579
216	160	578
217	160	576
218	161	575
219	161	573
220	163	574
221	163	573
222	164	571
223	164	569
224	164	567
225	165	566
226	165	564
227	166	564
228	166	562
229	167	560
230	167	558
231	168	556
232	168	555
233	168	553
234	169	551
235	169	549
236	170	548
237	170	546
238	171	544
239	171	543
240	171	541
241	172	540
242	173	539
243	173	537
244	173	536
245	174	534
246	174	533
247	175	532
248	176	531
249	176	529
250	177	528
251	177	527
252	178	525
253	178	525
254	179	523
255	179	521
256	180	520
257	180	519
258	180	517
259	181	516
260	181	514
261	182	513
262	182	511
263	183	510
264	183	509
265	184	508
266	184	506
267	185	506
268	185	505
269	186	503
270	186	502
271	187	500
272	187	499
273	187	498
274	188	496
275	188	495
276	189	493
277	189	492
278	189	490
279	190	489
280	190	488
281	191	486
282	191	485
283	192	484
284	192	483
285	193	481
286	193	480
287	193	479
288	194	478
289	194	477
290	195	475
291	195	474
292	195	472
293	196	470
294	196	469
295	196	468
296	197	466
297	197	465
298	198	464
299	198	463
300	198	462
301	199	460
302	199	459
303	200	458
304	200	457
305	200	455
306	201	454
307	201	453
308	202	452
309	203	451
310	203	450
311	203	449
312	204	447
313	204	446
314	204	445
315	205	444
316	205	443
317	206	441
318	206	441
319	206	439
320	207	438
321	207	437
322	208	436
323	208	435
324	209	434
325	209	432
326	209	431
327	210	430
328	210	429
329	210	428
330	211	427
331	211	425
332	212	424
333	212	423
334	212	422
335	213	421
336	213	419
337	213	418
338	214	417
339	214	416
340	214	415
341	215	414
342	215	413
343	216	412
344	216	411
345	216	409
346	217	409
347	217	408
348	218	406
349	218	405
350	218	404
351	219	403
352	219	402
353	220	401
354	220	400
355	220	399
356	221	398
357	221	397
358	221	396
359	222	394
360	222	394
361	223	393
