iter	RMSE
0	0.9646535499
1	0.9547122467
2	0.9459467798
3	0.9352583158
4	0.9257434813
5	0.9165507445
6	0.9059024147
7	0.8975764397
8	0.8878522914
9	0.8785214416
10	0.8684830453
11	0.8580877829
12	0.8486663458
13	0.8383498981
14	0.8270494005
15	0.8178874681
16	0.810173353
17	0.8025967256
18	0.7961534086
19	0.7865242633
20	0.7774109442
21	0.7683931598
22	0.7596470209
23	0.7514994282
24	0.7437521891
25	0.7352416846
26	0.72912504
27	0.7228576975
28	0.7178823814
29	0.7104162836
30	0.7045037212
31	0.6983099925
32	0.6915595313
33	0.6848014154
34	0.6787690265
35	0.6737572282
36	0.6672954051
37	0.6621967714
38	0.6559771716
39	0.6494486488
40	0.6424779277
41	0.6360555335
42	0.6287094353
43	0.622006485
44	0.6171119527
45	0.6100628569
46	0.6044868648
47	0.5985171962
48	0.5937304746
49	0.5890760009
50	0.5842047621
51	0.5786589369
52	0.5739053606
53	0.5687375107
54	0.5624793282
55	0.5576149494
56	0.5533817384
57	0.5491466776
58	0.5443429794
59	0.5389727152
60	0.5352925182
61	0.529879465
62	0.5253060215
63	0.5201783802
64	0.5159965763
65	0.5111704159
66	0.507687591
67	0.5028198172
68	0.4971190192
69	0.4924850564
70	0.4887674443
71	0.4854074363
72	0.4821430336
73	0.478170751
74	0.4736475075
75	0.4703462124
76	0.466145015
77	0.4622556276
78	0.458541235
79	0.4541921973
80	0.4506627796
81	0.4462617487
82	0.4426011168
83	0.4387631788
84	0.4363308694
85	0.4338613907
86	0.4302766739
87	0.4275851074
88	0.4251873755
89	0.4221193922
90	0.4189775119
91	0.4161176192
92	0.4124380072
93	0.4093736207
94	0.4069715167
95	0.4036769091
96	0.4012337178
97	0.398651022
98	0.3955360851
99	0.3926611119
100	0.3896735051
101	0.3864383937
102	0.3837019693
103	0.3812190452
104	0.3782390687
105	0.3754331655
106	0.3729145515
107	0.3703354238
108	0.367776874
109	0.3650931413
110	0.3624001339
111	0.360167886
112	0.3580870376
113	0.3564229389
114	0.3538681951
115	0.3514493846
116	0.3493412633
117	0.3469990418
118	0.3452922738
119	0.3432599287
120	0.3408549126
121	0.3389782733
122	0.3370781077
123	0.335024789
124	0.3327148927
125	0.3301305
126	0.3281299182
127	0.3256855808
128	0.3239715142
129	0.3228322077
130	0.3207822299
131	0.3185348367
132	0.3167557116
133	0.3143494925
134	0.3123250807
135	0.3108503557
136	0.3090807779
137	0.3071857422
138	0.3051261953
139	0.3032341477
140	0.3013576916
141	0.2994570049
142	0.2977409143
143	0.2961888881
144	0.2944852764
145	0.292597743
146	0.2911181299
147	0.2896337918
148	0.2879654308
149	0.2867028483
150	0.2848371318
151	0.2833914139
152	0.2821483468
153	0.2803487258
154	0.2788256838
155	0.2776420878
156	0.2762586471
157	0.2746287474
158	0.2731263304
159	0.2716723753
160	0.2706995856
161	0.2687507252
162	0.2671175188
163	0.2660186686
164	0.2644872573
165	0.2627094329
166	0.2610000586
167	0.2596682565
168	0.2576369628
169	0.2562043456
170	0.2545470771
171	0.2534224457
172	0.2525307055
173	0.2514825717
174	0.2506736006
175	0.2491243611
176	0.2478726657
177	0.2462984136
178	0.2449765461
179	0.2440433734
180	0.2428457213
181	0.2416457618
182	0.2403559176
183	0.2394109464
184	0.238396158
185	0.2379749306
186	0.2367095937
187	0.2358252437
188	0.2348634305
189	0.2335281597
190	0.2328061416
191	0.2317967938
192	0.2308086029
193	0.2293775827
194	0.2282592484
