iter	Passed	Remaining
392	740	1144
393	743	1143
394	748	1146
395	752	1147
396	853	1296
397	854	1292
398	855	1287
399	857	1286
400	859	1283
401	861	1280
402	862	1277
403	863	1273
404	868	1275
405	869	1272
406	876	1277
407	877	1272
408	877	1268
409	878	1264
410	879	1260
411	879	1255
412	880	1251
413	883	1250
414	884	1247
415	885	1243
416	889	1243
417	892	1242
418	893	1238
419	893	1234
420	894	1230
421	895	1226
422	895	1221
423	897	1219
424	901	1219
425	901	1214
426	902	1210
427	902	1206
428	905	1205
429	908	1203
430	909	1200
431	910	1196
432	913	1196
433	917	1196
434	920	1195
435	922	1193
436	922	1188
437	924	1185
438	928	1186
439	929	1182
440	930	1179
441	930	1175
442	934	1174
443	935	1170
444	936	1167
445	936	1163
446	940	1163
447	941	1160
448	942	1156
449	942	1152
450	943	1148
451	943	1143
452	944	1139
453	944	1135
454	945	1132
455	946	1128
456	946	1124
457	947	1120
458	947	1116
459	948	1113
460	949	1110
461	951	1108
462	952	1104
463	952	1100
464	955	1099
465	957	1097
466	958	1093
467	960	1091
468	962	1089
469	963	1086
470	963	1082
471	964	1078
472	964	1074
473	965	1071
474	965	1067
475	966	1063
476	966	1059
477	967	1056
478	967	1052
479	968	1048
480	969	1046
481	970	1042
482	970	1039
483	971	1035
484	971	1031
485	972	1028
486	972	1024
487	974	1022
488	976	1020
489	976	1016
490	978	1014
491	979	1011
492	980	1008
493	982	1006
494	982	1002
495	983	999
496	1004	1016
497	1020	1028
498	1021	1025
499	1021	1021
500	1023	1019
501	1025	1016
502	1025	1013
503	1026	1009
504	1026	1006
505	1027	1002
506	1027	999
507	1037	1004
508	1039	1002
509	1040	999
510	1044	999
511	1045	996
512	1047	994
513	1048	990
514	1050	989
515	1052	987
516	1053	984
517	1054	981
518	1056	978
519	1057	975
520	1058	972
521	1059	969
522	1059	966
523	1060	963
524	1060	959
525	1061	956
526	1061	953
527	1062	949
528	1063	946
529	1063	943
530	1064	939
531	1064	936
532	1066	934
533	1067	931
534	1067	928
535	1074	929
536	1078	929
537	1079	927
538	1081	925
539	1083	923
540	1084	919
541	1084	916
542	1085	913
543	1086	910
544	1087	907
545	1089	905
546	1089	902
547	1090	899
548	1091	896
549	1092	894
550	1094	892
551	1095	889
552	1095	885
553	1097	883
554	1097	880
555	1098	877
556	1117	888
557	1138	901
558	1143	901
559	1144	899
560	1145	896
561	1146	893
562	1148	891
563	1149	888
564	1150	885
565	1151	882
566	1152	879
567	1152	876
568	1153	873
569	1154	870
570	1155	868
571	1156	865
572	1156	862
573	1205	894
574	1205	891
575	1206	887
576	1207	885
577	1214	886
578	1215	883
579	1215	880
580	1220	880
581	1220	876
582	1222	874
583	1222	871
584	1223	867
585	1224	865
586	1226	863
587	1227	859
588	1227	856
589	1228	853
590	1229	850
591	1230	848
592	1231	844
593	1232	842
594	1233	839
595	1235	837
596	1236	834
597	1236	831
598	1237	828
599	1240	827
600	1242	824
601	1242	821
602	1260	829
603	1271	833
604	1272	830
605	1276	829
606	1279	828
607	1280	825
608	1282	823
609	1282	820
610	1283	817
611	1292	819
612	1292	816
613	1293	813
614	1294	810
615	1294	807
616	1298	806
617	1299	802
618	1299	799
619	1299	796
620	1300	793
621	1300	790
622	1301	787
623	1301	784
624	1302	781
625	1302	778
626	1303	775
627	1303	772
628	1304	769
629	1304	766
630	1305	763
631	1305	760
632	1306	757
633	1307	754
634	1307	751
635	1310	750
636	1311	747
637	1311	744
638	1312	741
639	1312	738
640	1313	735
641	1313	732
642	1316	730
643	1317	728
644	1319	726
645	1319	723
646	1320	720
647	1321	717
648	1381	747
649	1382	744
650	1383	741
651	1383	738
652	1384	735
653	1385	733
654	1387	731
655	1389	728
656	1390	725
657	1390	722
658	1391	719
659	1394	718
660	1395	715
661	1399	714
662	1400	712
663	1403	709
664	1404	707
665	1406	705
666	1408	703
667	1409	700
668	1410	697
669	1411	695
670	1413	693
671	1413	690
672	1415	687
673	1416	684
674	1416	682
675	1417	679
676	1419	677
677	1419	674
678	1420	671
679	1420	668
680	1421	665
681	1421	663
682	1423	660
683	1425	658
684	1427	656
685	1427	653
686	1428	650
687	1430	648
688	1430	645
689	1430	642
690	1433	640
691	1433	638
692	1434	635
693	1434	632
694	1435	629
695	1435	627
696	1437	624
697	1439	622
698	1507	648
699	1510	647
700	1545	659
701	1545	656
702	1547	653
703	1548	650
704	1549	648
705	1552	646
706	1553	643
707	1554	641
708	1605	658
709	1605	655
710	1606	652
711	1607	650
712	1607	647
713	1608	644
714	1609	641
715	1609	638
716	1610	635
717	1610	632
718	1611	629
719	1612	627
720	1613	624
721	1613	621
722	1614	618
723	1615	615
724	1616	613
725	1617	610
726	1618	607
727	1619	604
728	1619	602
729	1620	599
730	1621	596
731	1622	593
732	1622	591
733	1623	588
734	1623	585
735	1624	582
736	1625	580
737	1625	577
738	1626	574
739	1627	571
740	1628	569
741	1629	566
742	1631	564
743	1632	561
744	1636	560
745	1637	557
746	1638	555
747	1642	553
748	1643	550
749	1645	548
750	1645	545
751	1646	542
752	1647	540
753	1648	537
754	1650	535
755	1651	533
756	1652	530
757	1655	528
758	1656	526
759	1657	523
760	1661	521
761	1662	519
762	1662	516
763	1663	513
764	1663	511
765	1664	508
766	1668	506
767	1669	504
768	1669	501
769	1670	499
770	1671	496
771	1671	493
772	1672	491
773	1672	488
774	1673	485
775	1673	483
776	1674	480
777	1674	477
778	1675	475
779	1675	472
780	1675	469
781	1688	470
782	1688	468
783	1689	465
784	1690	462
785	1690	460
786	1691	457
787	1694	455
788	1695	453
789	1695	450
790	1696	448
791	1696	445
792	1698	443
793	1699	440
794	1699	438
795	1700	435
796	1703	433
797	1703	431
798	1704	428
799	1710	427
800	1711	425
801	1711	422
802	1712	420
803	1716	418
804	1720	416
805	1720	414
806	1721	411
807	1721	409
808	1722	406
809	1722	404
810	1723	401
811	1723	399
812	1724	396
813	1724	394
814	1725	391
815	1726	389
816	1726	386
817	1727	384
818	1727	381
819	1728	379
820	1728	376
821	1728	374
822	1729	371
823	1729	369
824	1730	367
825	1730	364
826	1731	362
827	1731	359
828	1732	357
829	1732	354
830	1733	352
831	1738	351
832	1739	348
833	1739	346
834	1740	343
835	1741	341
836	1741	339
837	1742	336
838	1742	334
839	1743	332
840	1743	329
841	1744	327
842	1744	324
843	1745	322
844	1745	320
845	1746	317
846	1746	315
847	1747	313
848	1747	310
849	1748	308
850	1751	306
851	1751	304
852	1752	301
853	1758	300
854	1759	298
855	1760	296
856	1761	293
857	1762	291
858	1763	289
859	1765	287
860	1765	285
861	1766	282
862	1767	280
863	1768	278
864	1768	276
865	1769	273
866	1770	271
867	1771	269
868	1772	267
869	1773	264
870	1774	262
871	1775	260
872	1775	258
873	1776	256
874	1777	253
875	1778	251
876	1779	249
877	1781	247
878	1782	245
879	1783	243
880	1784	241
881	1784	238
882	1785	236
883	1787	234
884	1788	232
885	1789	230
886	1790	228
887	1791	225
888	1792	223
889	1793	221
890	1794	219
891	1795	217
892	1796	215
893	1797	213
894	1798	210
895	1799	208
896	1800	206
897	1801	204
898	1801	202
899	1803	200
900	1803	198
901	1804	196
902	1805	193
903	1806	191
904	1807	189
905	1808	187
906	1808	185
907	1809	183
908	1810	181
909	1812	179
910	1813	177
911	1814	175
912	1814	172
913	1815	170
914	1815	168
915	1816	166
916	1816	164
917	1817	162
918	1820	160
919	1820	158
920	1821	156
921	1821	154
922	1822	152
923	1822	149
924	1825	148
925	1826	145
926	1827	143
927	1827	141
928	1828	139
929	1829	137
930	1829	135
931	1830	133
932	1830	131
933	1831	129
934	1834	127
935	1834	125
936	1838	123
937	1844	121
938	1845	119
939	1845	117
940	1846	115
941	1848	113
942	1850	111
943	1851	109
944	1852	107
945	1854	105
946	1857	103
947	1857	101
948	1859	99
949	1863	98
950	1865	96
951	1867	94
952	1868	92
953	1868	90
954	1869	88
955	1870	86
956	1870	84
957	1880	82
958	1892	80
959	1905	79
960	1906	77
961	1906	75
962	1907	73
963	1907	71
964	1909	69
965	1910	67
966	1911	65
967	1911	63
968	1912	61
969	1913	59
970	1913	57
971	1914	55
972	1914	53
973	1915	51
974	1916	49
975	1917	47
976	1917	45
977	1918	43
978	1918	41
979	1919	39
980	1919	37
981	1921	35
982	1921	33
983	1922	31
984	1922	29
985	1923	27
986	1923	25
987	1924	23
988	1924	21
989	1943	19
990	1945	17
991	1945	15
992	1946	13
993	1947	11
994	1947	9
995	1948	7
996	1948	5
997	1953	3
998	1953	1
999	1955	0
