iter	RMSE
246	0.1915810539
247	0.1910133891
248	0.1906172718
249	0.1902285791
250	0.1896795409
251	0.1892648839
252	0.1890814035
253	0.1885524644
254	0.1879434581
255	0.1874470061
256	0.1870024304
257	0.186733149
258	0.1863944845
259	0.1858876732
260	0.1855951683
261	0.1852891211
262	0.1849675171
263	0.1846232411
264	0.1842607315
265	0.1839499207
266	0.1834651082
267	0.1829676873
268	0.1823499891
269	0.1817726734
270	0.1814671111
271	0.1810485212
272	0.180705201
273	0.1803090635
274	0.1796694647
275	0.1794025449
276	0.1791272363
277	0.1785610342
278	0.1784062509
279	0.1778838845
280	0.1773571744
281	0.1765438269
282	0.1761602191
283	0.1757512429
284	0.1754106521
285	0.1746573936
286	0.1742607343
287	0.1738509932
288	0.1735807942
289	0.1732654805
290	0.1727831756
291	0.1722877943
292	0.1718808321
293	0.1715831283
294	0.1712573834
295	0.1709573805
296	0.1706713944
297	0.1703889944
298	0.1698235603
299	0.1695567659
300	0.1694250318
301	0.168787678
302	0.1684179722
303	0.1679606688
304	0.1674864231
305	0.1670987599
306	0.1666069131
307	0.1664029307
308	0.1660105803
309	0.1655035835
310	0.1651374883
311	0.1649348559
312	0.1647037644
313	0.164330403
314	0.1640650737
315	0.1635701539
316	0.1633115449
317	0.1630545324
318	0.1625237043
319	0.1621981405
320	0.1616090813
321	0.161365487
322	0.1608333806
323	0.1605073768
324	0.1601258355
325	0.1597597581
326	0.1595526115
327	0.1591676248
328	0.1589771328
329	0.1585582395
330	0.1581003588
331	0.1577172138
332	0.1574219676
333	0.1570083781
334	0.1568534105
335	0.1564785486
336	0.15616376
337	0.1558404224
338	0.1553735921
339	0.1549522378
340	0.1546044827
341	0.1543719083
342	0.1540144136
343	0.1537636009
344	0.1535416985
345	0.1531280368
346	0.1528157934
347	0.1526066827
348	0.152375072
349	0.151938676
350	0.1517233211
351	0.1515487264
352	0.1511708903
353	0.1506644065
354	0.1503425878
355	0.1499394103
356	0.1495742751
357	0.1492296857
358	0.1490256545
359	0.148820774
360	0.1484880514
361	0.1481436615
362	0.1478040865
363	0.1475312809
364	0.1472398944
365	0.146762851
366	0.1463607898
367	0.1460102325
368	0.1456676099
369	0.1453310157
370	0.1450129705
371	0.1446275557
372	0.1443738239
373	0.1441107534
374	0.1438306193
375	0.1436608428
376	0.1433578919
377	0.143071881
378	0.1427004315
379	0.1425057464
380	0.1420681748
381	0.1420169055
382	0.141837829
383	0.1414947432
384	0.1411784402
385	0.1409034525
386	0.1407708125
387	0.1404359192
388	0.1402409666
389	0.1401019553
390	0.1398846135
391	0.1397854129
392	0.1396510224
393	0.1392990834
394	0.1390163335
395	0.1388302086
396	0.1385156886
397	0.1383333379
398	0.1381259082
399	0.1378762529
400	0.1375352694
401	0.1372880097
402	0.1369309308
403	0.1366471099
404	0.1363146195
405	0.1360566013
406	0.1357138393
407	0.1354495871
408	0.1351171016
409	0.1348678467
410	0.134520721
411	0.134266017
412	0.134073144
413	0.133881902
414	0.1335735642
415	0.1332765864
416	0.1330172454
417	0.1328741354
418	0.1326250723
419	0.1322841834
420	0.1322095831
421	0.131945477
422	0.1316029313
423	0.1313994203
424	0.131090785
425	0.130763972
426	0.1306183085
427	0.1302639853
428	0.1300391534
429	0.129812459
430	0.1295039513
431	0.1293011242
432	0.129020685
433	0.1286461716
434	0.1283842173
435	0.1281797884
436	0.1279556698
437	0.1275000146
438	0.1272885627
439	0.1269414902
440	0.1267013133
441	0.1265263275
442	0.1263718626
443	0.1261744608
444	0.1257489367
445	0.125640316
446	0.1254375653
447	0.125298667
448	0.1249970539
449	0.1247735665
450	0.1245838339
451	0.124234652
452	0.1239181675
453	0.1235117675
454	0.1234141066
455	0.1232611683
456	0.1230125887
457	0.122823155
458	0.1225893251
459	0.1223725659
460	0.1220700732
461	0.1218668506
462	0.1217013827
463	0.1214802596
464	0.1212423636
465	0.1209909249
466	0.1206383058
467	0.1204760432
468	0.1203579467
469	0.1202199252
470	0.119945126
471	0.1196542064
472	0.1194905675
473	0.1192543395
474	0.118996068
475	0.1188179101
476	0.1184821957
477	0.1182616979
478	0.1180452287
479	0.1179178613
480	0.1177279344
481	0.1174632563
482	0.1172988441
483	0.117019512
484	0.1168432035
485	0.1166811374
486	0.1164544034
487	0.1163224439
488	0.1160649142
489	0.1159006873
490	0.1156939407
491	0.1154766515
492	0.1152306979
493	0.1149595198
494	0.1147966543
495	0.1146561724
496	0.1143608595
497	0.1141103039
498	0.1138770173
499	0.1137751616
500	0.1136634927
501	0.113334141
502	0.113223188
503	0.1129227527
504	0.1126070637
505	0.1123132827
506	0.1121537647
507	0.1119668578
508	0.1117159076
509	0.1115146947
510	0.1113317511
511	0.1111243429
512	0.1109188855
513	0.1105909937
514	0.110459172
515	0.1103340854
516	0.1102301471
517	0.1099788662
518	0.1096559826
519	0.1094960023
520	0.1094128285
521	0.1092064702
522	0.1089355507
523	0.1087489564
524	0.1086505226
525	0.1084384034
526	0.1082846186
527	0.1081859985
528	0.108101195
529	0.1079972324
530	0.107658902
531	0.1074010816
532	0.1072966229
533	0.107077476
534	0.1068363486
535	0.1066722024
536	0.1064656015
537	0.1062563964
538	0.1060566665
539	0.1059951148
540	0.1058074325
541	0.1056055742
542	0.1053559564
543	0.1051847023
544	0.1049349177
545	0.1047861291
546	0.1045475539
547	0.1043325565
548	0.1041895951
549	0.1041304831
550	0.1039748084
551	0.1036952003
552	0.1035432137
553	0.1034226328
554	0.1032752765
555	0.1031384066
556	0.102989287
557	0.1028592619
558	0.1027520463
559	0.1025989431
560	0.1024714793
561	0.1022857629
562	0.1021266002
563	0.1019657932
564	0.1018628421
565	0.1017064938
566	0.1015057359
567	0.1013113097
568	0.1011845415
569	0.1008974787
570	0.1007869597
571	0.1005923667
572	0.1003927876
573	0.1002788482
574	0.1001095073
575	0.09997992895
576	0.09983083212
577	0.09957220117
578	0.09949938686
579	0.09941746193
580	0.0992149692
581	0.09910748131
582	0.09895454045
583	0.09870864056
584	0.09856768531
585	0.09839885867
586	0.09828393222
587	0.09811477238
588	0.09789768099
589	0.09765453958
590	0.09745617496
591	0.09737577973
592	0.09725989114
593	0.09718381796
594	0.09694140827
595	0.09676619559
596	0.09658560398
597	0.09644691947
598	0.0963292186
599	0.09610511722
600	0.09600812121
601	0.0959664869
602	0.09584516
603	0.09580172904
604	0.09552106969
605	0.0953217533
606	0.09518592891
607	0.09498557166
608	0.09489664013
609	0.09473425327
610	0.09454273311
611	0.0943591715
612	0.09417772863
613	0.0939647607
614	0.09379417786
615	0.09355152822
616	0.09349967559
617	0.09329751713
618	0.09318563071
619	0.09303217435
620	0.0929342119
621	0.09274069062
622	0.09247294344
623	0.09232241026
624	0.09211464483
625	0.0919090564
626	0.09173270432
627	0.09158545322
628	0.09140217574
629	0.09120332165
630	0.09100307919
631	0.09089510415
632	0.0907694788
633	0.09052740872
634	0.0904826791
635	0.09020812564
636	0.09016547115
637	0.08996268388
638	0.08984961387
639	0.08962243228
640	0.08950035037
641	0.08936522551
642	0.08925915602
643	0.08910596924
644	0.08895604073
645	0.08888114601
646	0.08875790371
647	0.08865093098
648	0.08846348117
649	0.08832926532
650	0.08824979298
651	0.08810703246
652	0.08798885909
653	0.08791953187
654	0.08783727077
655	0.08761373292
656	0.0874217154
657	0.08728437662
658	0.08717527227
659	0.08700271734
660	0.08691076836
661	0.08671990675
662	0.08654077719
663	0.08642970664
664	0.08628651767
665	0.08616030519
666	0.08598330126
667	0.0858528302
668	0.085742439
669	0.08563040888
670	0.08551920183
671	0.08542115142
672	0.08524398052
673	0.08509874156
674	0.08498322536
675	0.08478191223
676	0.08470362251
677	0.08453017498
678	0.08439580947
679	0.0843189561
680	0.08417202438
681	0.08401992895
682	0.08391269018
683	0.08378777509
684	0.08371295331
685	0.08359554506
686	0.0834447709
687	0.08330206335
688	0.08311446902
689	0.08296832701
690	0.08286206319
691	0.08278832176
692	0.08269464602
693	0.0826389407
694	0.0824622678
695	0.08234442211
696	0.08219038317
697	0.08206237323
698	0.0819646513
699	0.08183198744
700	0.08171000998
701	0.0815911044
702	0.08141737725
703	0.0812250309
704	0.08107262391
705	0.08100556756
706	0.08095865731
707	0.08089089404
708	0.08077051955
709	0.08057559827
710	0.08045542399
711	0.08030942011
712	0.08011526798
713	0.0800537626
714	0.07989593814
715	0.07982398106
716	0.07971241332
717	0.07952290545
718	0.07944067477
719	0.07932369653
720	0.07927373526
721	0.07907722971
722	0.07893528553
723	0.07881473555
724	0.07860190705
725	0.07846302294
726	0.07837219173
727	0.07820780769
728	0.07812871537
729	0.07806819881
730	0.07796787842
731	0.07794933251
732	0.07788410072
733	0.07779029955
734	0.07768951117
735	0.07761141319
736	0.07748402803
737	0.07732014704
738	0.07716888216
739	0.07703938388
740	0.07693459799
741	0.07679804019
742	0.076670836
743	0.07652947903
744	0.07643069538
745	0.07632503382
746	0.07625249905
747	0.07612808736
748	0.07596267768
749	0.07579085167
750	0.07564444005
751	0.07550757903
752	0.0753489659
753	0.07524821859
754	0.07518162008
755	0.0751221607
756	0.07501754336
757	0.0748875997
758	0.07475181485
759	0.07463786963
760	0.07451705563
761	0.07441013782
762	0.07427898131
763	0.07417906443
764	0.07402169367
765	0.07386747314
766	0.07369979848
767	0.07357796185
768	0.07346427557
769	0.07336091969
770	0.07329381408
771	0.07323447249
772	0.07309823201
773	0.07301859794
774	0.07292438023
775	0.07279584157
776	0.07271837271
777	0.07268325741
778	0.07255305141
779	0.07242392231
780	0.07224742374
781	0.07213340603
782	0.07207579235
783	0.07195109775
784	0.0718456066
785	0.07172144343
786	0.07155789863
787	0.07140217127
788	0.07134268052
789	0.07124925591
790	0.07108835977
791	0.0709713036
792	0.07086382735
793	0.07076534269
794	0.0707108709
795	0.0706500451
796	0.07061191404
797	0.07051129269
798	0.07038027802
799	0.07030120848
800	0.07017401762
801	0.07001936214
802	0.06982338733
803	0.06970164327
804	0.06960438577
805	0.06949808423
806	0.06937225548
807	0.06919004439
808	0.06909187756
809	0.06890912401
810	0.0687486353
811	0.06861487647
812	0.06847191956
813	0.0683868772
814	0.06834454547
815	0.06821531304
816	0.06816568432
817	0.06803096667
818	0.0679426802
819	0.06784616322
820	0.06776669111
821	0.06764804384
822	0.06755343178
823	0.06745892481
824	0.06735368383
825	0.06719649109
826	0.06707406582
827	0.06701766751
828	0.06692705042
829	0.06680272663
830	0.06670231966
831	0.06661963393
832	0.06649877943
833	0.0664100879
834	0.06631782989
835	0.06625415429
836	0.06610938335
837	0.06601881428
838	0.06594288363
839	0.06588578969
840	0.06586400458
841	0.06580717828
842	0.06577991165
843	0.06569226032
844	0.06556032697
845	0.06547978606
846	0.06534173974
847	0.06522870934
848	0.06508110842
849	0.06500321142
850	0.06489294287
851	0.06470891455
852	0.0646665712
853	0.06454423826
854	0.06449824998
855	0.06440748617
856	0.06433446059
857	0.06420544461
858	0.06411611613
859	0.06401549788
860	0.06387164618
861	0.06378878109
862	0.06374214272
863	0.06370306115
864	0.0635920025
865	0.06352510803
866	0.06342488034
867	0.06335843554
868	0.06328979569
869	0.06316462804
870	0.06305454521
871	0.06293626539
872	0.06278646271
873	0.06269343954
874	0.06261277721
875	0.06252746875
876	0.06247259327
877	0.06239078294
878	0.0622805769
879	0.0622178411
880	0.06215985759
881	0.06211717789
882	0.06198401672
883	0.06189875159
884	0.06176643053
885	0.06172651386
886	0.0616545574
887	0.06153250926
888	0.06141441096
889	0.06133881854
890	0.06128744555
891	0.06122201591
892	0.06107045251
893	0.06098893848
894	0.06089014031
895	0.06077380202
896	0.06071073449
897	0.06064670975
898	0.06052910805
899	0.06045659426
900	0.06041454928
901	0.0603433748
902	0.06020994134
903	0.06016967361
904	0.06005949993
905	0.05994857979
906	0.05980075528
907	0.05975083014
908	0.0597015384
909	0.05958211618
910	0.05952222826
911	0.05941852104
912	0.05932932478
913	0.05927861488
914	0.059231457
915	0.05911851476
916	0.05902102853
917	0.058876721
918	0.05876825525
919	0.05870030565
920	0.05859922571
921	0.05847922453
922	0.05838797158
923	0.05829664447
924	0.0582214637
925	0.05816920458
926	0.05810490434
927	0.05805477909
928	0.05798062778
929	0.05788555977
930	0.05780783112
931	0.05775567445
932	0.05768086079
933	0.05754115309
934	0.05744459712
935	0.05738977824
936	0.05730897296
937	0.05721811714
938	0.05714233915
939	0.05705136378
940	0.05701237521
941	0.05696004098
942	0.05687127824
943	0.05682057377
944	0.05674208914
945	0.05664078635
946	0.05651524266
947	0.05641136213
948	0.05637010797
949	0.05622659327
950	0.05613495349
951	0.05603396825
952	0.0559530273
953	0.0558375718
954	0.05576449477
955	0.05571586133
956	0.05567625377
957	0.0556275484
958	0.05551425039
959	0.05544634665
960	0.0553591835
961	0.05522842639
962	0.05514757295
963	0.05501838818
964	0.05490817621
965	0.05479180146
966	0.05476067605
967	0.05467553644
968	0.05460789909
969	0.05451871919
970	0.05444781572
971	0.05433933968
972	0.05425573316
973	0.05414591964
974	0.05408177554
975	0.05397141635
976	0.05390339724
977	0.0538495096
978	0.053825469
979	0.05374404591
980	0.05364202246
981	0.0535913423
982	0.0535312404
983	0.05345090371
984	0.05342992332
985	0.05333883191
986	0.05326573245
987	0.05317635368
988	0.05309498478
989	0.05305944342
990	0.05298085635
991	0.05291679664
992	0.05284159247
993	0.05278436068
994	0.05274626997
995	0.05270329692
996	0.05258827536
997	0.05245306256
998	0.0524087915
999	0.05237615507
