iter	Passed	Remaining
0	56	56771
1	57	28633
2	57	19242
3	58	14549
4	58	11726
5	59	9842
6	59	8486
7	60	7497
8	61	6721
9	61	6115
10	62	5605
11	62	5165
12	63	4804
13	63	4494
14	64	4225
15	64	3984
16	65	3763
17	65	3576
18	66	3416
19	66	3268
20	67	3132
21	67	3013
22	68	2904
23	69	2806
24	69	2712
25	70	2625
26	70	2542
27	70	2464
28	71	2400
29	72	2338
30	72	2277
31	73	2222
32	73	2162
33	74	2109
34	74	2058
35	74	2007
36	75	1959
37	75	1918
38	76	1877
39	76	1840
40	77	1806
41	77	1770
42	77	1735
43	78	1703
44	78	1673
45	79	1643
46	79	1614
47	80	1588
48	80	1563
49	81	1539
50	81	1515
51	82	1495
52	82	1474
53	83	1454
54	83	1434
55	83	1414
56	84	1394
57	84	1376
58	85	1358
59	85	1339
60	85	1322
61	86	1304
62	86	1288
63	87	1274
64	87	1260
65	87	1245
66	88	1232
67	89	1219
68	89	1209
69	90	1195
70	90	1185
71	90	1172
72	91	1162
73	91	1150
74	92	1139
75	92	1129
76	93	1120
77	93	1110
78	94	1100
79	94	1090
80	95	1081
81	95	1072
82	96	1062
83	96	1053
84	97	1045
85	97	1035
86	97	1028
87	98	1020
88	98	1011
89	99	1002
90	99	996
91	100	991
92	101	985
93	101	980
94	102	974
95	102	968
96	103	962
97	103	955
98	104	948
99	104	941
100	105	935
101	105	927
102	105	921
103	106	916
104	106	910
105	107	905
106	107	899
107	108	893
108	108	887
109	109	882
110	109	876
111	109	871
112	110	866
113	110	860
114	111	856
115	111	851
116	112	846
117	112	841
118	113	836
119	113	832
120	113	828
121	114	823
122	115	820
123	115	816
124	116	812
125	116	808
126	117	805
127	117	800
128	118	797
129	118	792
130	118	789
131	119	785
132	119	782
133	120	778
134	120	774
135	121	772
136	121	768
137	122	765
138	122	760
139	123	757
140	123	754
141	124	750
142	124	747
143	125	747
144	126	745
145	126	742
146	127	739
147	127	735
148	128	732
149	128	729
150	129	726
151	129	724
152	130	721
153	130	718
154	131	714
155	131	711
156	132	708
157	132	705
158	132	702
159	133	699
160	133	697
161	134	694
162	134	691
163	135	689
164	135	685
165	136	683
166	136	681
167	137	678
168	137	675
169	137	673
170	138	670
171	139	669
172	139	667
173	140	665
174	140	663
175	141	660
176	141	657
177	141	655
178	142	652
179	142	649
180	143	647
181	143	644
182	143	642
183	144	639
184	144	637
185	145	635
186	145	632
187	146	630
188	146	629
189	147	627
190	147	625
191	148	623
192	148	621
193	149	619
194	149	617
195	149	614
196	150	612
197	150	610
198	151	608
199	151	606
200	152	604
201	152	602
202	152	600
203	153	598
204	153	596
205	154	595
206	154	593
207	155	592
208	155	590
209	156	588
210	156	586
211	157	584
212	157	582
213	158	580
214	158	578
215	158	576
216	159	574
217	159	572
218	160	570
219	160	568
220	160	567
221	161	565
222	161	563
223	162	561
224	162	559
225	162	557
226	163	555
227	163	554
228	164	552
229	164	552
230	165	550
231	165	549
232	166	547
233	166	546
234	167	544
235	167	543
236	168	541
237	168	540
238	169	538
239	169	536
240	170	535
241	170	534
242	171	534
243	172	533
244	172	531
245	173	530
246	173	529
247	174	527
248	174	526
249	175	525
250	175	524
251	176	522
252	176	521
253	176	519
254	177	517
255	177	516
256	178	516
257	178	514
258	179	513
259	179	511
260	180	510
261	180	509
262	181	508
263	181	506
264	182	505
265	182	503
266	183	502
267	183	501
268	183	499
269	184	497
270	184	496
271	184	494
272	185	492
273	185	491
274	185	490
275	186	488
276	186	486
277	186	485
278	187	483
279	187	482
280	188	481
281	188	479
282	188	478
283	189	477
284	189	476
285	190	475
286	190	474
287	191	472
288	191	470
289	191	468
290	191	467
291	191	465
292	192	463
293	192	462
294	192	460
295	193	459
296	193	457
297	193	456
298	194	455
299	194	453
300	194	452
301	195	451
302	195	450
303	196	448
304	196	447
305	196	446
306	197	444
307	197	443
308	198	442
309	198	441
310	198	440
311	199	439
312	199	438
313	199	436
314	200	435
315	200	434
316	201	433
317	201	432
318	201	431
319	202	430
320	202	428
321	203	427
322	203	426
323	204	426
324	204	424
325	205	423
326	205	422
327	206	422
328	206	421
329	206	420
330	207	418
331	207	417
332	208	416
333	208	415
334	208	414
335	209	413
336	209	413
337	210	411
338	210	410
339	210	409
340	211	408
341	211	407
342	212	406
343	212	405
344	212	404
345	213	403
346	213	402
347	214	401
348	214	400
349	215	399
350	215	398
351	215	397
352	216	396
353	216	395
354	216	394
355	217	393
356	217	391
357	217	390
358	218	389
359	218	388
360	219	387
361	219	387
362	220	386
363	220	385
364	221	384
365	221	384
366	222	383
367	223	382
368	223	382
369	223	380
370	224	380
371	224	379
372	225	378
373	225	377
374	225	376
375	226	375
376	226	374
377	227	373
378	227	372
379	227	371
380	228	370
381	228	369
382	228	368
383	229	368
384	229	366
385	230	366
386	230	365
387	230	364
388	231	363
389	231	362
390	232	361
391	232	360
392	232	359
393	232	358
394	233	357
395	233	356
396	234	355
397	234	354
398	234	353
399	235	353
400	235	351
401	235	350
402	236	349
403	236	349
404	237	348
405	237	347
406	237	346
407	238	345
408	238	344
409	239	343
410	239	342
411	239	341
412	239	341
413	240	340
414	240	339
415	240	338
416	241	337
417	241	336
418	242	335
419	242	334
420	242	334
421	243	333
422	243	332
423	244	331
424	244	330
425	244	330
426	245	329
427	245	328
428	246	327
429	246	326
430	246	326
431	247	325
432	247	324
433	248	323
434	248	323
435	249	322
436	249	321
437	249	320
438	250	319
439	250	319
440	251	318
441	251	317
442	252	316
443	252	316
444	253	315
445	253	314
446	253	314
447	254	313
448	254	312
449	255	311
450	255	311
451	256	310
452	256	310
453	257	309
454	257	308
455	258	307
456	258	307
457	258	306
458	259	305
459	259	304
460	259	303
461	260	302
462	260	302
463	260	301
464	261	300
465	261	299
466	261	299
467	262	298
468	262	297
469	263	296
470	263	295
471	263	295
472	264	294
473	264	293
474	264	292
475	265	292
476	265	291
477	266	290
478	266	290
479	267	289
480	267	288
481	268	288
482	268	287
483	269	287
484	269	286
485	270	285
486	271	285
487	271	285
488	272	284
489	272	283
490	273	283
491	273	282
492	273	281
493	274	280
494	274	280
495	275	279
496	275	278
497	276	278
498	276	277
499	276	276
500	277	276
501	277	275
502	278	274
503	278	274
504	279	273
505	279	273
506	280	272
507	280	271
508	281	271
509	281	270
510	282	269
511	282	269
512	282	268
513	283	267
514	283	267
515	284	266
516	284	265
517	285	265
518	285	264
519	285	263
520	286	263
521	286	262
522	287	261
523	287	261
524	288	260
525	288	260
526	288	259
527	289	258
528	290	258
529	290	257
530	290	256
531	291	256
532	291	255
533	292	254
534	292	254
535	293	253
536	293	253
537	293	252
538	294	251
539	294	251
540	295	250
541	295	249
542	296	249
543	296	248
544	297	248
545	297	247
546	298	246
547	298	246
548	299	245
549	299	245
550	300	244
551	300	244
552	301	243
553	301	242
554	302	242
555	302	241
556	302	240
557	303	240
558	303	239
559	304	239
560	304	238
561	305	237
562	305	237
563	306	236
564	306	236
565	307	235
566	307	234
567	308	234
568	308	233
569	309	233
570	309	232
571	310	231
572	311	231
573	311	231
574	311	230
575	312	229
576	312	229
577	313	228
578	313	228
579	314	227
580	314	226
581	315	226
582	315	225
583	315	224
584	316	224
585	316	223
586	316	223
587	317	222
588	317	221
589	318	221
590	318	220
591	318	219
592	319	219
593	319	218
594	320	217
595	320	217
596	320	216
597	321	215
598	321	215
599	321	214
600	322	213
601	322	213
602	322	212
603	323	212
604	323	211
605	324	210
606	324	210
607	324	209
608	325	208
609	325	208
610	326	207
611	326	207
612	326	206
613	327	205
614	327	205
615	328	204
616	328	204
617	329	203
618	329	202
619	330	202
620	330	201
621	331	201
622	331	200
623	332	200
624	332	199
625	333	198
626	333	198
627	333	197
628	334	197
629	335	196
630	335	196
631	335	195
632	336	195
633	336	194
634	337	193
635	337	193
636	338	192
637	338	192
638	338	191
639	339	190
640	339	190
641	340	189
642	340	189
643	340	188
644	341	187
645	341	187
646	341	186
647	342	185
648	342	185
649	342	184
650	343	184
651	343	183
652	343	182
653	344	182
654	344	181
655	345	181
656	345	180
657	346	179
658	346	179
659	347	178
660	347	178
661	347	177
662	348	176
663	348	176
664	349	175
665	349	175
666	349	174
667	350	174
668	350	173
669	351	173
670	351	172
671	352	172
672	352	171
673	353	170
674	353	170
675	354	169
676	354	169
677	355	168
678	355	168
679	355	167
680	356	166
681	356	166
682	357	165
683	357	165
684	357	164
685	358	164
686	358	163
687	359	162
688	359	162
689	359	161
690	360	161
691	360	160
692	361	160
693	361	159
694	362	158
695	362	158
696	363	157
697	363	157
698	364	156
699	364	156
700	365	155
701	365	155
702	365	154
703	365	153
704	366	153
705	366	152
706	367	152
707	367	151
708	367	151
709	368	150
710	368	149
711	369	149
712	369	148
713	370	148
714	370	147
715	370	147
716	371	146
717	371	145
718	372	145
719	372	144
720	372	144
721	373	143
722	373	143
723	373	142
724	374	141
725	374	141
726	375	141
727	376	140
728	376	140
729	377	139
730	377	138
731	377	138
732	378	137
733	378	137
734	379	136
735	379	136
736	379	135
737	380	134
738	380	134
739	380	133
740	381	133
741	381	132
742	382	132
743	382	131
744	383	131
745	383	130
746	383	130
747	384	129
748	384	128
749	385	128
750	385	127
751	386	127
752	386	126
753	387	126
754	387	125
755	388	125
756	388	124
757	389	124
758	389	123
759	389	123
760	390	122
761	390	122
762	391	121
763	391	120
764	392	120
765	392	119
766	392	119
767	393	118
768	393	118
769	394	117
770	394	117
771	395	116
772	395	116
773	395	115
774	396	115
775	396	114
776	397	113
777	397	113
778	397	112
779	398	112
780	398	111
781	399	111
782	399	110
783	400	110
784	400	109
785	400	109
786	401	108
787	401	108
788	402	107
789	402	107
790	403	106
791	403	106
792	403	105
793	404	104
794	404	104
795	405	103
796	405	103
797	406	102
798	406	102
799	406	101
800	407	101
801	407	100
802	407	100
803	408	99
804	408	99
805	409	98
806	409	97
807	409	97
808	410	96
809	410	96
810	411	95
811	411	95
812	412	94
813	412	94
814	412	93
815	413	93
816	413	92
817	414	92
818	414	91
819	414	91
820	415	90
821	415	90
822	416	89
823	416	88
824	417	88
825	417	87
826	418	87
827	418	86
828	419	86
829	419	85
830	420	85
831	420	84
832	420	84
833	421	83
834	421	83
835	422	82
836	422	82
837	422	81
838	423	81
839	423	80
840	424	80
841	424	79
842	424	79
843	425	78
844	425	78
845	426	77
846	426	77
847	426	76
848	427	76
849	427	75
850	428	74
851	428	74
852	428	73
853	429	73
854	429	72
855	430	72
856	430	71
857	431	71
858	431	70
859	432	70
860	432	69
861	432	69
862	433	68
863	433	68
864	434	67
865	434	67
866	434	66
867	435	66
868	435	65
869	436	65
870	436	64
871	436	64
872	437	63
873	437	63
