iter	RMSE
0	0.9592098169
1	0.9492509551
2	0.938044271
3	0.9279754187
4	0.9172178454
5	0.9097095101
6	0.8996715801
7	0.8902721756
8	0.8787193825
9	0.8675637508
10	0.8580506478
11	0.8477905041
12	0.8379112094
13	0.8282753284
14	0.8172235406
15	0.809417229
16	0.7988800385
17	0.7903127631
18	0.7829558167
19	0.7740444712
20	0.765115862
21	0.7567170762
22	0.7490179129
23	0.7408925556
24	0.7326860766
25	0.7241257797
26	0.7157288161
27	0.7087790537
28	0.7020643931
29	0.6929327466
30	0.6858141867
31	0.6797345422
32	0.6744594707
33	0.6675311127
34	0.6622964552
35	0.6564143121
36	0.6488366964
37	0.6420488571
38	0.6351666919
39	0.6294420342
40	0.6229032472
41	0.6179190588
42	0.6104152123
43	0.6051060706
44	0.6000943892
45	0.5935160617
46	0.5890971089
47	0.5845293714
48	0.5787855635
49	0.5739544861
50	0.5688254742
51	0.5626642939
52	0.5572373015
53	0.5528940283
54	0.5479116807
55	0.5420746564
56	0.5372763763
57	0.5326743551
58	0.5266711377
59	0.5225436725
60	0.518071456
61	0.5142925537
62	0.5111255318
63	0.5066175957
64	0.5012156572
65	0.4970186466
66	0.492258153
67	0.4878924573
68	0.4833933717
69	0.4784739422
70	0.4738089327
71	0.4697555122
72	0.4658190225
73	0.4618258301
74	0.4580055556
75	0.4553632954
76	0.4525824465
77	0.4492126407
78	0.4460814927
79	0.441477987
80	0.4382056639
81	0.4353058219
82	0.4317469406
83	0.4285329038
84	0.4250300716
85	0.4218496364
86	0.418737733
87	0.415699748
88	0.4120746451
89	0.409363567
90	0.4065415545
91	0.4039208569
92	0.4006865179
93	0.3970594756
94	0.3944899293
95	0.3918047552
96	0.3894510799
97	0.3865836487
98	0.3841054923
99	0.3808672263
100	0.3778993251
101	0.375791261
102	0.3727170164
103	0.3702935985
104	0.3678868098
105	0.3652717561
106	0.3625521807
107	0.3606450809
108	0.3580664227
109	0.355745244
110	0.3535267469
111	0.3511011859
112	0.3485796932
113	0.3467553134
114	0.344831183
115	0.3420477588
116	0.339498799
117	0.3375115277
118	0.3355174615
119	0.3331827619
120	0.3317400299
121	0.3299150925
122	0.3281873275
123	0.3265629286
124	0.3249477093
125	0.3231366263
126	0.3213404415
127	0.3196757739
128	0.3183073974
129	0.3168924438
130	0.3151411949
131	0.3131069078
132	0.3117871975
133	0.3097870826
134	0.3084106443
135	0.306392622
136	0.3055502148
137	0.3035163531
138	0.3017336432
139	0.2997169996
140	0.2981512421
141	0.2966976838
142	0.2952064642
143	0.2933331876
144	0.2921385628
145	0.2910871261
146	0.2897630229
147	0.287838426
148	0.2866949985
149	0.2850640635
150	0.2834756541
151	0.2822380079
152	0.280956133
153	0.279398455
154	0.2784619755
155	0.2773087996
156	0.2763223
157	0.2755106793
158	0.2740988513
159	0.2731918829
160	0.2719990302
161	0.2708669523
162	0.2695538908
163	0.2683407869
164	0.2673591113
165	0.26592117
166	0.2648434683
167	0.263933545
168	0.262942589
169	0.2614212413
170	0.2602331456
171	0.2588598369
172	0.2576997517
173	0.2566018538
174	0.2555595686
175	0.2548481867
176	0.2539607288
177	0.25278099
178	0.2517633029
179	0.2504923269
180	0.2494146138
181	0.2489220996
182	0.2477382233
183	0.2466442431
184	0.2457489445
185	0.2448220363
186	0.2439209243
187	0.242847789
188	0.241929095
189	0.2410580949
190	0.2402553709
191	0.2392738477
192	0.2381193027
193	0.2370517325
194	0.236350181
195	0.2357118997
196	0.235124618
197	0.2338725865
198	0.232884179
199	0.2322570536
200	0.2313858845
201	0.2307055921
202	0.2298026281
203	0.2289021592
204	0.2283317003
205	0.2269540381
206	0.2257228494
207	0.2247956879
208	0.2240133538
209	0.2224098148
210	0.2215720801
211	0.2209698658
212	0.2203126442
213	0.2193899483
214	0.2187016622
215	0.2178028207
216	0.2170098228
217	0.2165804384
218	0.2158425196
219	0.2153269447
220	0.214355242
221	0.2137482106
222	0.2125747396
223	0.211698414
224	0.2108441963
225	0.2104235642
226	0.2100585908
227	0.2093756913
