Mean,Variance,Stats Model MSE,GAN MSE,ABC-GAN MSE,Stats Model MAE,GAN MAE,ABC-GAN MAE,Stats Manhattan Distance,GAN Manhattan Distance,ABC-GAN Manhattan Distance,Stats Model Euclidean Distance,GAN Euclidean Distance,ABC-GAN Euclidean Distance,GAN Model n_epochs,ABC-GAN Model n_epochs
1.0,1.0,0.4822505745867066,0.49775506080863213,0.5412968934002819,0.5620021544511629,0.42602007361012195,0.503128822338024,248.40495226741407,188.3008725356739,222.38293947340665,14.599820340241319,14.832605325160946,15.467355527881885,5000,5000
1.0,0.1,0.4822505745867066,0.5407684400903119,0.6378774402536642,0.5620021544511629,0.4454808012224867,0.5247487058223971,248.40495226741407,196.9025141403391,231.93892797349952,14.599820340241319,15.460164887643094,16.791096197953223,5000,5000
1.0,0.01,0.4822505745867066,0.5737066783281654,0.49560079826881653,0.5620021544511629,0.4692656254882738,0.4390656986406886,248.40495226741407,207.415406465817,194.0670387991844,14.599820340241319,15.924080263886314,14.800508625978434,5000,5000
0.0,1.0,0.4822505745867066,0.4836533504810875,0.4245305499764891,0.5620021544511629,0.40782700187160015,0.3792383476273142,248.40495226741407,180.25953482724725,167.62334965127286,14.599820340241319,14.621018858137612,13.698184310953394,5000,5000
0.0,0.1,0.4822505745867066,0.5830740222431138,0.5115935359039727,0.5620021544511629,0.4657136009827465,0.43976925372308734,248.40495226741407,205.84541163437393,194.3780101456046,14.599820340241319,16.053581258758264,15.037404144429013,5000,5000
0.0,0.01,0.4822505745867066,0.40902786199785884,0.633510766584271,0.5620021544511629,0.3584123648538089,0.4918624404793841,248.40495226741407,158.41826526538352,217.40319869188778,14.599820340241319,13.445788860007294,16.733530790582936,5000,5000
