iter	RMSE
0	0.9963661678
1	0.9771608094
2	0.9566886294
3	0.940672309
4	0.922568679
5	0.9054823622
6	0.887484419
7	0.8706671966
8	0.8539991495
9	0.8373770389
10	0.8229070155
11	0.808813016
12	0.7937356412
13	0.7790583221
14	0.7663685721
15	0.7540947773
16	0.7408032944
17	0.7288589161
18	0.7168559431
19	0.7038629498
20	0.6899575065
21	0.6805400964
22	0.6699656788
23	0.6601430976
24	0.6499963664
25	0.6398597143
26	0.6310562616
27	0.62164613
28	0.6126944375
29	0.6026277548
30	0.5934877462
31	0.5839574925
32	0.5772031256
33	0.5692941278
34	0.5617927399
35	0.5547855842
36	0.5481932533
37	0.5409011019
38	0.5342260698
39	0.5264775604
40	0.5205918595
41	0.5143685416
42	0.5082261352
43	0.5029736164
44	0.4959497877
45	0.4906979182
46	0.4852629434
47	0.4796865405
48	0.4746188001
49	0.4700392716
50	0.4642063007
51	0.4600202348
52	0.4551251151
53	0.4516309587
54	0.446099849
55	0.4419198445
56	0.4368172356
57	0.4323151242
58	0.4290573532
59	0.4251390418
60	0.4215538039
61	0.417736734
62	0.4147556457
63	0.4117713813
64	0.4088999248
65	0.405738704
66	0.4012589518
67	0.3975668614
68	0.3946218876
69	0.3917573753
70	0.3889480868
71	0.3864491088
72	0.3837038854
73	0.3802211947
74	0.3775187663
75	0.3754261241
76	0.3718322388
77	0.3689563958
78	0.3666975499
79	0.3643033908
80	0.3617362194
81	0.3594861826
82	0.3570859589
83	0.3546377768
84	0.3526642833
85	0.3501263581
86	0.3478855419
87	0.3457030772
88	0.3429012152
89	0.34069899
90	0.3381605605
91	0.3363361976
92	0.3346331998
93	0.3328172579
94	0.3303571214
95	0.3287521252
96	0.3268356963
97	0.325391207
98	0.3235371599
99	0.3222849109
100	0.3199761679
101	0.3181600984
102	0.3163681292
103	0.3146618465
104	0.3129915357
105	0.3117591688
106	0.3100061777
107	0.3086472078
108	0.3070716289
109	0.3058133108
110	0.3041257918
111	0.3026436065
112	0.3008774334
113	0.2997322815
114	0.2984314057
115	0.2968403864
116	0.2955192878
117	0.2940823573
118	0.2928892661
119	0.2922016526
120	0.2909913106
121	0.2898149871
122	0.2887165254
123	0.2874574821
124	0.2859090736
125	0.2847725325
126	0.2835300163
127	0.2824235315
128	0.2811433404
129	0.2801022992
130	0.279147507
131	0.2778216175
132	0.2767082869
133	0.2757128542
134	0.2744897611
135	0.2735157951
136	0.2718565007
137	0.2710978298
138	0.2698675758
139	0.2687255128
140	0.2679516977
141	0.2670145588
142	0.2657274167
143	0.2645935065
144	0.2631815333
145	0.2622050211
146	0.2612366485
147	0.2607404221
148	0.25984579
149	0.2591321628
150	0.257967175
151	0.2572482313
152	0.2564839669
153	0.2555601953
154	0.2549502099
155	0.2539091495
156	0.2527660767
157	0.2517946379
158	0.2507858591
159	0.2498365917
160	0.2491791622
161	0.2482771858
162	0.2476474486
163	0.246838956
164	0.2464522654
165	0.2457765794
166	0.2452862862
167	0.2442296725
168	0.243679481
169	0.2431738504
170	0.2423576331
171	0.2414783828
172	0.2407627858
173	0.2399541157
174	0.2392476544
175	0.2387782845
176	0.2378067183
177	0.2370647647
178	0.2364082324
179	0.2359181126
180	0.2351527567
181	0.2344140916
182	0.2339091908
183	0.2331930689
184	0.2324083947
185	0.2317331321
186	0.2308417438
187	0.2303065059
188	0.2298695076
189	0.2293366125
190	0.2284591703
191	0.2278247103
192	0.2273711153
193	0.2266972647
194	0.2264101299
195	0.2258587381
196	0.2254184037
197	0.2249524897
198	0.2244245949
199	0.2237137061
200	0.2233495784
201	0.2229060455
202	0.2224849151
203	0.2216848433
204	0.2209726882
205	0.2202411655
206	0.219672468
207	0.2192862572
208	0.2188433418
209	0.2183119365
210	0.2177388049
211	0.2173389654
212	0.2166937301
213	0.2161950913
214	0.2155464938
215	0.2151776202
216	0.2145245933
217	0.2142106343
218	0.2135778477
219	0.2132332288
220	0.2127231197
221	0.2123278319
222	0.2119423129
223	0.2114365603
224	0.2109424006
225	0.210337255
226	0.20961281
227	0.2091634004
228	0.2089085508
229	0.2083033963
230	0.2079193413
231	0.2071771069
232	0.2064525144
233	0.2060172913
234	0.2055640286
235	0.2049199186
236	0.204518954
237	0.2041619032
238	0.2033028807
239	0.2027464575
240	0.202018039
241	0.2017485171
242	0.2012045235
243	0.2006660617
244	0.2000971847
245	0.1997598412
246	0.1993321332
247	0.198845862
248	0.1983981146
249	0.1977117192
250	0.1969650701
251	0.1964026779
252	0.195871342
253	0.1953230606
254	0.1946591311
255	0.1940920343
256	0.193804389
257	0.1933162997
258	0.1927545795
259	0.1924806917
260	0.1919759858
261	0.1914736766
262	0.1913104594
263	0.1908006489
264	0.1902668044
265	0.1896533693
266	0.1892208145
267	0.1887050738
268	0.1883966499
269	0.1880718774
270	0.1877615589
271	0.1873246496
272	0.1867436873
273	0.1862748384
274	0.1858578298
275	0.1853546729
276	0.1848931549
