iter	Passed	Remaining
651	1923	1026
652	1926	1023
653	1929	1020
654	1932	1017
655	1934	1014
656	1937	1011
657	1940	1008
658	1943	1005
659	1946	1002
660	1949	999
661	1952	996
662	1955	994
663	1958	991
664	1961	988
665	1964	985
666	1966	981
667	1970	979
668	1973	976
669	1975	973
670	1978	969
671	1981	966
672	1984	964
673	1987	961
674	1990	958
675	1993	955
676	1995	952
677	1997	948
678	2000	945
679	2003	942
680	2006	939
681	2008	936
682	2011	933
683	2013	930
684	2016	927
685	2019	924
686	2021	920
687	2024	917
688	2026	914
689	2028	911
690	2031	908
691	2034	905
692	2036	902
693	2039	899
694	2041	895
695	2043	892
696	2045	889
697	2048	886
698	2051	883
699	2053	880
700	2056	877
701	2058	873
702	2061	870
703	2063	867
704	2065	864
705	2069	861
706	2071	858
707	2074	855
708	2076	852
709	2079	849
710	2081	846
711	2085	843
712	2087	840
713	2090	837
714	2092	834
715	2095	831
716	2098	828
717	2100	825
718	2104	822
719	2107	819
720	2110	816
721	2113	813
722	2116	810
723	2118	807
724	2120	804
725	2123	801
726	2125	798
727	2127	795
728	2130	791
729	2133	788
730	2135	785
731	2137	782
732	2140	779
733	2143	776
734	2147	774
735	2149	771
736	2152	768
737	2154	764
738	2156	761
739	2159	758
740	2162	755
741	2166	753
742	2168	750
743	2173	747
744	2175	744
745	2178	741
746	2180	738
747	2182	735
748	2185	732
749	2187	729
750	2190	726
751	2194	723
752	2197	720
753	2199	717
754	2202	714
755	2204	711
756	2206	708
757	2210	705
758	2212	702
759	2214	699
760	2217	696
761	2219	693
762	2221	690
763	2224	687
764	2227	684
765	2229	681
766	2232	678
767	2234	675
768	2238	672
769	2241	669
770	2243	666
771	2246	663
772	2248	660
773	2251	657
774	2254	654
775	2256	651
776	2259	648
777	2262	645
778	2265	642
779	2268	639
780	2270	636
781	2273	633
782	2275	630
783	2278	627
784	2281	624
785	2283	621
786	2285	618
787	2288	615
788	2293	613
789	2296	610
790	2299	607
791	2303	604
792	2305	601
793	2308	598
794	2311	596
795	2314	593
796	2317	590
797	2319	587
798	2323	584
799	2325	581
800	2328	578
801	2330	575
802	2333	572
803	2335	569
804	2338	566
805	2340	563
806	2343	560
807	2346	557
808	2348	554
809	2351	551
810	2353	548
811	2356	545
812	2359	542
813	2362	539
814	2364	536
815	2367	533
816	2370	530
817	2373	528
818	2376	525
819	2379	522
820	2381	519
821	2384	516
822	2387	513
823	2390	510
824	2393	507
825	2395	504
826	2398	501
827	2401	498
828	2405	496
829	2407	493
830	2410	490
831	2413	487
832	2416	484
833	2419	481
834	2422	478
835	2425	475
836	2428	472
837	2431	470
838	2434	467
839	2437	464
840	2441	461
841	2443	458
842	2446	455
843	2449	452
844	2451	449
845	2454	446
846	2456	443
847	2459	440
848	2462	437
849	2464	434
850	2467	432
851	2470	429
852	2472	426
853	2475	423
854	2478	420
855	2480	417
856	2483	414
857	2486	411
858	2489	408
859	2492	405
860	2494	402
861	2497	399
862	2500	396
863	2503	393
864	2505	391
865	2508	388
866	2510	385
867	2512	382
868	2515	379
869	2518	376
870	2521	373
871	2524	370
872	2526	367
873	2530	364
874	2532	361
875	2535	358
876	2538	356
877	2541	353
878	2545	350
879	2547	347
880	2550	344
881	2552	341
882	2556	338
883	2558	335
884	2561	332
885	2563	329
886	2566	326
887	2568	323
888	2571	321
889	2573	318
890	2576	315
891	2578	312
892	2582	309
893	2585	306
894	2587	303
895	2590	300
896	2593	297
897	2595	294
898	2598	291
899	2600	288
900	2603	286
901	2606	283
902	2608	280
903	2611	277
904	2614	274
905	2617	271
906	2619	268
907	2622	265
908	2624	262
909	2627	259
910	2630	256
911	2633	254
912	2636	251
913	2639	248
914	2642	245
915	2645	242
916	2647	239
917	2650	236
918	2653	233
919	2656	230
920	2659	228
921	2662	225
922	2665	222
923	2668	219
924	2671	216
925	2674	213
926	2677	210
927	2679	207
928	2682	205
929	2685	202
930	2688	199
931	2691	196
932	2694	193
933	2696	190
934	2699	187
935	2702	184
936	2705	181
937	2708	178
938	2710	176
939	2713	173
940	2716	170
941	2719	167
942	2722	164
943	2725	161
944	2727	158
945	2730	155
946	2734	153
947	2736	150
948	2739	147
949	2742	144
950	2745	141
951	2748	138
952	2751	135
953	2755	132
954	2757	129
955	2760	127
956	2763	124
957	2766	121
958	2769	118
959	2771	115
960	2774	112
961	2776	109
962	2779	106
963	2782	103
964	2785	101
965	2787	98
966	2790	95
967	2792	92
968	2795	89
969	2798	86
970	2801	83
971	2804	80
972	2807	77
973	2809	74
974	2812	72
975	2814	69
976	2817	66
977	2820	63
978	2826	60
979	2829	57
980	2833	54
981	2836	51
982	2838	49
983	2841	46
984	2844	43
985	2846	40
986	2849	37
987	2852	34
988	2855	31
989	2858	28
990	2861	25
991	2864	23
992	2866	20
993	2869	17
994	2872	14
995	2875	11
996	2877	8
997	2880	5
998	2883	2
999	2885	0
