iter	Passed	Remaining
0	58	58145
1	59	29686
2	60	20006
3	60	15092
4	61	12192
5	61	10223
6	62	8812
7	62	7750
8	63	6942
9	63	6280
10	64	5756
11	64	5337
12	65	4963
13	65	4647
14	66	4384
15	67	4140
16	67	3928
17	68	3728
18	68	3553
19	69	3390
20	69	3241
21	69	3104
22	70	2978
23	70	2862
24	70	2754
25	70	2656
26	71	2565
27	71	2482
28	71	2404
29	72	2331
30	72	2262
31	72	2201
32	73	2143
33	73	2100
34	74	2051
35	74	2003
36	75	1957
37	75	1916
38	76	1877
39	76	1838
40	76	1800
41	77	1764
42	77	1732
43	78	1699
44	78	1669
45	79	1639
46	79	1610
47	80	1588
48	80	1563
49	81	1540
50	81	1520
51	82	1500
52	82	1480
53	83	1462
54	83	1440
55	84	1419
56	84	1401
57	85	1384
58	85	1367
59	86	1351
60	86	1333
61	87	1318
62	87	1303
63	88	1290
64	88	1277
65	89	1262
66	89	1248
67	90	1235
68	90	1225
69	91	1212
70	91	1199
71	92	1186
72	92	1176
73	93	1164
74	93	1153
75	94	1143
76	94	1132
77	95	1123
78	95	1114
79	96	1105
80	96	1097
81	97	1086
82	97	1077
83	98	1069
84	98	1060
85	98	1052
86	99	1043
87	100	1036
88	100	1029
89	101	1021
90	101	1014
91	102	1007
92	102	999
93	102	992
94	103	985
95	104	979
96	104	972
97	105	966
98	105	960
99	106	954
100	106	948
101	107	942
102	107	937
103	108	932
104	108	926
105	109	920
106	109	915
107	110	911
108	110	906
109	111	901
110	111	896
111	112	890
112	112	885
113	113	881
114	113	876
115	114	871
116	114	866
117	115	861
118	115	856
119	116	851
120	116	847
121	117	843
122	117	839
123	118	834
124	118	829
125	119	826
126	119	821
127	119	817
128	120	813
129	121	810
130	121	807
131	122	803
132	122	799
133	123	796
134	123	791
135	123	787
136	124	783
137	124	780
138	125	777
139	126	775
140	126	771
141	127	767
142	127	764
143	128	761
144	128	758
145	129	754
146	129	751
147	129	747
148	130	744
149	130	741
